req,origin_station,destination_station,start_driving_time,arriving_time,Rev
1,41,2773,2,6,393
1,906,2773,2,6,393
1,2242,651,2,6,393
1,2242,2773,2,6,393
4,41,625,2,5,356
4,41,769,2,5,356
4,41,1779,2,5,356
4,41,1847,2,5,356
4,41,2185,2,5,356
4,41,3098,2,5,356
4,41,10152,2,5,356
4,808,10152,2,5,356
4,809,10152,2,5,356
4,906,374,2,5,356
4,906,625,2,5,356
4,906,769,2,5,356
4,906,1779,2,5,356
4,906,1847,2,5,356
4,906,2185,2,5,356
4,906,2848,2,5,356
4,906,3025,2,5,356
4,906,3098,2,5,356
4,906,10152,2,5,356
4,1104,625,2,6,356
4,1104,769,2,5,356
4,1104,1779,2,6,356
4,1104,1847,2,5,356
4,1104,2185,2,5,356
4,1104,3098,2,6,356
4,1104,10152,2,6,356
4,1106,769,2,5,356
4,1106,1779,2,5,356
4,1106,10152,2,6,356
4,1703,625,2,5,356
4,1703,769,2,5,356
4,1703,1779,2,5,356
4,1703,1847,2,5,356
4,1703,2185,2,5,356
4,1703,3098,2,6,356
4,1703,10152,2,6,356
4,1710,625,2,5,356
4,1710,769,2,5,356
4,1710,1779,2,5,356
4,1710,1847,2,5,356
4,1710,2185,2,5,356
4,1710,3098,2,5,356
4,1710,10152,2,5,356
4,2242,374,2,5,356
4,2242,625,2,5,356
4,2242,769,2,5,356
4,2242,1779,2,5,356
4,2242,1847,2,5,356
4,2242,2185,2,5,356
4,2242,2848,2,5,356
4,2242,3025,2,5,356
4,2242,3098,2,5,356
4,2242,10152,2,5,356
4,2327,769,2,5,356
4,2327,1779,2,5,356
4,2327,1847,2,5,356
4,2327,2185,2,5,356
4,2327,10152,2,5,356
4,2663,625,2,5,356
4,2663,769,2,5,356
4,2663,1779,2,5,356
4,2663,1847,2,5,356
4,2663,2185,2,5,356
4,2663,3098,2,5,356
4,2663,10152,2,5,356
4,2869,769,2,5,356
4,2869,10152,2,5,356
4,3032,625,2,5,356
4,3032,769,2,5,356
4,3032,2185,2,5,356
4,3211,625,2,5,356
4,3211,769,2,5,356
4,3211,1779,2,5,356
4,3211,1847,2,5,356
4,3211,2185,2,5,356
4,3211,3098,2,5,356
4,3211,10152,2,5,356
4,7475,769,2,5,356
4,7475,2185,2,5,356
4,7615,625,2,5,356
4,7615,769,2,5,356
4,7615,1779,2,5,356
4,7615,1847,2,5,356
4,7615,2185,2,5,356
4,7615,3098,2,5,356
4,7615,10152,2,5,356
4,9178,769,2,5,356
4,9178,1779,2,5,356
4,9178,1847,2,5,356
4,9178,2185,2,5,356
4,9178,10152,2,5,356
4,10453,769,2,5,356
4,10453,10152,2,5,356
5,1480,906,2,5,489
5,1627,41,2,6,489
5,1627,906,2,6,489
5,1627,1104,2,6,489
5,1627,1703,2,6,489
5,1627,1710,2,6,489
5,1627,2242,2,6,489
5,1627,9178,2,6,489
5,10152,906,2,5,489
6,60,41,2,5,357
6,60,1703,2,5,357
6,60,1710,2,5,357
6,60,2242,2,5,357
6,60,2900,2,6,357
