req,origin_station,destination_station,start_driving_time,arriving_time,Rev
1,625,2606,2,5,312
1,625,2610,2,4,312
1,769,2606,2,4,312
1,769,2610,2,4,312
1,769,7475,2,5,312
1,1779,2606,2,5,312
1,1779,2610,2,4,312
1,1847,2606,2,4,312
1,1847,2610,2,4,312
1,2185,2606,2,4,312
1,2185,2610,2,4,312
1,2185,7475,2,5,312
1,10152,2610,2,5,312
2,444,526,2,4,289
2,444,527,2,4,289
2,444,2523,2,4,289
2,1160,60,2,4,289
2,1160,514,2,4,289
2,1160,515,2,4,289
2,1160,518,2,4,289
2,1160,519,2,4,289
2,1160,524,2,5,289
2,1160,526,2,5,289
2,1160,527,2,5,289
2,1160,541,2,5,289
2,1160,1873,2,4,289
2,1160,2517,2,4,289
2,1160,2519,2,4,289
2,1160,2523,2,5,289
2,1160,2676,2,4,289
2,1160,2683,2,5,289
2,1160,6001,2,5,289
2,1160,10025,2,5,289
2,2831,60,2,4,289
2,2831,514,2,4,289
2,2831,515,2,4,289
2,2831,518,2,4,289
2,2831,519,2,4,289
2,2831,524,2,4,289
2,2831,526,2,4,289
2,2831,527,2,4,289
2,2831,541,2,5,289
2,2831,1873,2,4,289
2,2831,2517,2,4,289
2,2831,2519,2,4,289
2,2831,2523,2,4,289
2,2831,2676,2,4,289
2,2831,2683,2,4,289
2,2831,6001,2,4,289
2,2831,10025,2,5,289
2,2869,60,2,5,289
2,2869,515,2,5,289
2,2869,518,2,5,289
2,2869,519,2,5,289
2,2869,526,2,5,289
2,2869,527,2,5,289
2,2869,541,2,5,289
2,2869,1873,2,5,289
2,2869,2519,2,5,289
2,2869,2523,2,5,289
2,2869,2683,2,5,289
2,2869,6001,2,5,289
2,8371,60,2,4,289
2,8371,515,2,4,289
2,8371,518,2,4,289
2,8371,519,2,4,289
2,8371,524,2,4,289
2,8371,526,2,4,289
2,8371,527,2,4,289
2,8371,541,2,5,289
2,8371,1873,2,4,289
2,8371,2519,2,4,289
2,8371,2523,2,4,289
2,8371,2683,2,4,289
2,8371,6001,2,4,289
2,8371,10025,2,5,289
3,7475,60,2,5,311
3,7475,515,2,5,311
3,7475,518,2,5,311
3,7475,519,2,5,311
3,7475,1873,2,5,311
3,7475,2519,2,5,311
4,1136,2327,2,4,225
4,1710,808,2,4,225
4,2242,301,2,4,225
4,2242,808,2,4,225
4,2242,809,2,4,225
4,2242,1594,2,4,225
4,2606,3273,2,4,225
4,2900,2327,2,4,225
4,7475,301,2,4,225
