req,origin_station,destination_station,start_driving_time,arriving_time,Rev
2,7475,651,2,6,477
2,7475,2773,2,6,477
5,1160,651,3,6,328
5,1160,2773,3,6,328
5,2869,2773,3,6,328
7,374,2606,3,5,312
7,374,2610,3,5,312
7,625,2606,3,6,312
7,625,2610,3,5,312
7,625,7475,3,6,312
7,769,2606,3,5,312
7,769,2610,3,5,312
7,769,7475,3,6,312
7,1779,2606,3,6,312
7,1779,2610,3,5,312
7,1847,2606,3,5,312
7,1847,2610,3,5,312
7,1847,7475,3,6,312
7,2185,2606,3,5,312
7,2185,2610,3,5,312
7,2185,7475,3,6,312
7,2848,2606,3,5,312
7,2848,2610,3,5,312
7,3025,2606,3,5,312
7,3025,2610,3,5,312
9,41,1669,3,7,485
9,301,1669,3,7,485
9,906,1669,3,7,485
9,1420,1669,3,7,485
9,1594,1669,3,7,485
9,1710,1669,3,7,485
9,2242,541,3,7,485
9,2242,1669,3,7,485
9,2663,541,3,7,485
9,2663,1669,3,7,485
9,3032,1669,3,7,485
9,3211,1669,3,7,485
9,7615,1669,3,7,485
9,9178,541,3,6,485
9,9178,1669,3,7,485
9,10453,1669,3,7,485
10,444,1669,4,7,366
10,1160,1669,4,7,366
10,2831,1669,4,7,366
10,2848,1669,4,7,366
10,8371,1669,4,7,366
11,808,41,4,6,281
11,808,1703,4,6,281
11,808,1710,4,6,281
11,808,2242,4,6,281
11,809,41,4,6,281
11,809,1710,4,6,281
11,809,2242,4,6,281
11,1594,1703,4,6,281
11,1594,1710,4,6,281
11,1594,2242,4,6,281
11,1594,9178,4,6,281
11,2353,41,3,6,281
11,2353,72,3,6,281
11,2353,727,3,6,281
11,2353,906,3,5,281
11,2353,1104,3,6,281
11,2353,1703,3,6,281
11,2353,1710,3,6,281
11,2353,2242,3,6,281
11,2353,2663,3,5,281
11,2353,3211,3,5,281
11,2353,7615,3,5,281
11,2353,9178,3,6,281
11,2610,41,4,6,281
11,2610,727,4,7,281
11,2610,906,4,6,281
11,2610,2242,4,6,281
11,2610,2663,4,6,281
11,3273,906,4,6,281
12,769,2606,4,6,286
12,769,2610,4,6,286
12,769,7475,4,7,286
12,1847,2606,4,6,286
12,1847,2610,4,6,286
