req,origin_station,destination_station,start_driving_time,arriving_time,Rev
3,2606,60,2,5,343
3,2606,515,2,5,343
3,2606,518,2,5,343
3,2606,519,2,5,343
3,2606,1873,2,5,343
3,2606,2519,2,5,343
3,2610,60,2,5,343
3,2610,515,2,5,343
3,2610,518,2,5,343
3,2610,519,2,5,343
3,2610,1873,2,5,343
3,2610,2519,2,5,343
3,7475,60,2,5,343
3,7475,515,2,5,343
3,7475,518,2,5,343
3,7475,519,2,5,343
3,7475,1873,2,5,343
3,7475,2519,2,5,343
5,1160,515,3,5,291
5,1160,518,3,5,291
5,1160,526,3,6,291
5,1160,527,3,6,291
5,1160,2523,3,6,291
5,2242,526,3,6,291
5,2242,2523,3,6,291
5,2831,60,3,5,291
5,2831,515,3,5,291
5,2831,518,3,5,291
5,2831,526,3,5,291
5,2831,527,3,5,291
5,2831,2523,3,5,291
5,2831,2683,3,5,291
6,41,506,3,6,267
6,41,2670,3,6,267
6,906,506,3,6,267
6,906,507,3,6,267
6,906,509,3,6,267
6,906,2670,3,6,267
6,2242,504,3,6,267
6,2242,506,3,6,267
6,2242,507,3,6,267
6,2242,509,3,6,267
6,2242,2670,3,6,267
6,2663,504,3,6,267
6,2663,506,3,6,267
6,2663,507,3,6,267
6,2663,509,3,6,267
6,2663,2670,3,6,267
6,3211,506,3,6,267
6,3211,507,3,6,267
6,3211,509,3,6,267
6,3211,2670,3,6,267
6,9178,506,3,6,267
6,9178,507,3,6,267
6,9178,509,3,6,267
6,9178,2670,3,6,267
7,41,581,3,8,640
7,41,1237,3,8,640
7,41,1669,3,7,640
7,301,1669,3,7,640
7,808,1669,3,7,640
7,809,1669,3,7,640
7,906,581,3,8,640
7,906,1237,3,8,640
7,906,1669,3,7,640
7,1104,1669,3,7,640
7,1106,1669,3,7,640
7,1136,1669,3,8,640
7,1420,1669,3,7,640
7,1594,1669,3,7,640
7,1684,1669,3,8,640
7,1703,581,3,8,640
7,1703,1237,3,8,640
7,1703,1669,3,7,640
7,1710,581,3,8,640
7,1710,1237,3,8,640
7,1710,1669,3,7,640
7,2242,581,3,8,640
7,2242,1237,3,7,640
7,2242,1669,3,7,640
7,2327,1669,3,7,640
7,2663,1669,3,7,640
7,3211,1669,3,7,640
7,7475,1669,3,7,640
7,7615,1669,3,7,640
7,9178,581,3,8,640
7,9178,1237,3,7,640
7,9178,1669,3,7,640
7,10453,1669,3,7,640
9,444,1669,4,7,366
9,1160,1669,4,7,366
9,2831,1669,4,7,366
9,2848,1669,4,7,366
9,8371,1669,4,7,366
11,41,60,5,8,324
11,41,514,5,8,324
11,41,515,5,8,324
11,41,518,5,8,324
11,41,519,5,8,324
11,41,524,5,8,324
11,41,526,5,8,324
11,41,527,5,8,324
11,41,1873,5,8,324
11,41,2519,5,8,324
11,41,2523,5,8,324
11,41,2676,5,8,324
11,41,2683,5,8,324
11,41,6001,5,9,324
11,41,10025,5,9,324
11,301,526,5,8,324
11,301,527,5,8,324
11,301,2523,5,8,324
11,808,526,5,8,324
11,809,526,5,8,324
11,809,2523,5,8,324
11,906,60,5,8,324
11,906,514,5,8,324
11,906,515,5,8,324
11,906,518,5,8,324
11,906,519,5,8,324
11,906,524,5,8,324
11,906,526,5,8,324
11,906,527,5,8,324
11,906,1873,5,8,324
11,906,2517,5,8,324
11,906,2519,5,8,324
11,906,2523,5,8,324
11,906,2676,5,8,324
11,906,2683,5,8,324
