req,origin_station,destination_station,start_driving_time,arriving_time,Rev
1,19,41,2,5,340
1,19,301,2,5,340
1,19,808,2,5,340
1,19,809,2,5,340
1,19,906,2,5,340
1,19,1104,2,5,340
1,19,1106,2,5,340
1,19,1420,2,5,340
1,19,1594,2,5,340
1,19,1684,2,6,340
1,19,1703,2,5,340
1,19,1710,2,5,340
1,19,2242,2,5,340
1,19,2663,2,5,340
1,19,3211,2,5,340
1,19,7615,2,5,340
1,19,9178,2,5,340
1,60,1710,2,5,340
1,60,2242,2,5,340
1,504,41,2,5,340
1,504,906,2,5,340
1,504,1104,2,5,340
1,504,1420,2,5,340
1,504,1594,2,4,340
1,504,1703,2,5,340
1,504,1710,2,5,340
1,504,2242,2,5,340
1,504,9178,2,5,340
1,506,41,2,5,340
1,506,301,2,5,340
1,506,808,2,5,340
1,506,809,2,5,340
1,506,906,2,5,340
1,506,1104,2,5,340
1,506,1106,2,5,340
1,506,1420,2,5,340
1,506,1594,2,5,340
1,506,1703,2,5,340
1,506,1710,2,5,340
1,506,2242,2,5,340
1,506,3211,2,5,340
1,506,9178,2,5,340
1,507,41,2,5,340
1,507,808,2,5,340
1,507,809,2,5,340
1,507,906,2,5,340
1,507,1104,2,5,340
1,507,1106,2,5,340
1,507,1420,2,5,340
1,507,1594,2,5,340
1,507,1703,2,5,340
1,507,1710,2,5,340
1,507,2242,2,5,340
1,507,3211,2,5,340
1,507,9178,2,5,340
1,509,41,2,5,340
1,509,301,2,5,340
1,509,808,2,5,340
1,509,809,2,5,340
1,509,906,2,5,340
1,509,1104,2,5,340
1,509,1106,2,5,340
1,509,1420,2,5,340
1,509,1594,2,5,340
1,509,1684,2,6,340
1,509,1703,2,5,340
1,509,1710,2,5,340
1,509,2242,2,5,340
1,509,3211,2,5,340
1,509,9178,2,5,340
1,514,41,2,5,340
1,514,906,2,5,340
1,514,1104,2,5,340
1,514,1420,2,5,340
1,514,1703,2,5,340
1,514,1710,2,5,340
1,514,2242,2,5,340
1,514,9178,2,5,340
1,515,1710,2,5,340
1,515,2242,2,5,340
1,515,9178,2,5,340
1,1873,1710,2,5,340
1,2517,41,2,5,340
1,2517,906,2,5,340
1,2517,1104,2,5,340
1,2517,1420,2,5,340
1,2517,1594,2,5,340
1,2517,1703,2,5,340
1,2517,1710,2,5,340
1,2517,2242,2,5,340
1,2517,9178,2,5,340
1,2670,41,2,5,340
1,2670,301,2,5,340
1,2670,808,2,5,340
1,2670,809,2,5,340
1,2670,906,2,5,340
1,2670,1104,2,5,340
1,2670,1106,2,5,340
1,2670,1420,2,5,340
1,2670,1594,2,5,340
1,2670,1703,2,5,340
1,2670,1710,2,5,340
1,2670,2242,2,5,340
1,2670,3211,2,5,340
1,2670,7615,2,5,340
1,2670,9178,2,5,340
3,41,60,2,5,336
3,41,514,2,5,336
3,41,515,2,5,336
3,41,518,2,5,336
3,41,519,2,5,336
3,41,1873,2,5,336
3,41,2517,2,5,336
3,41,2519,2,5,336
3,41,2676,2,5,336
3,906,60,2,5,336
3,906,514,2,5,336
3,906,515,2,5,336
3,906,518,2,5,336
3,906,519,2,5,336
3,906,1873,2,5,336
3,906,2517,2,5,336
3,906,2519,2,5,336
3,906,2676,2,5,336
3,1104,60,2,6,336
3,1104,515,2,5,336
3,1104,518,2,6,336
3,1104,519,2,6,336
3,1104,1873,2,6,336
3,1104,2519,2,6,336
3,1420,60,2,5,336
3,1420,515,2,5,336
3,1420,518,2,5,336
3,1420,519,2,5,336
3,1420,1873,2,5,336
3,1594,60,2,5,336
3,1594,515,2,5,336
3,1594,518,2,5,336
3,1703,60,2,5,336
3,1703,514,2,5,336
3,1703,515,2,5,336
3,1703,518,2,5,336
3,1703,519,2,5,336
3,1703,1873,2,5,336
3,1703,2517,2,5,336
3,1703,2519,2,5,336
3,1703,2676,2,5,336
3,1710,19,2,5,336
3,1710,60,2,5,336
3,1710,506,2,5,336
3,1710,509,2,5,336
3,1710,514,2,5,336
3,1710,515,2,5,336
3,1710,518,2,5,336
3,1710,519,2,5,336
3,1710,524,2,5,336
3,1710,526,2,5,336
3,1710,527,2,5,336
3,1710,1873,2,5,336
3,1710,2517,2,5,336
3,1710,2519,2,5,336
3,1710,2523,2,5,336
3,1710,2670,2,5,336
3,1710,2676,2,5,336
3,2242,19,2,5,336
3,2242,60,2,5,336
3,2242,506,2,5,336
3,2242,514,2,5,336
3,2242,515,2,5,336
3,2242,518,2,5,336
3,2242,519,2,5,336
3,2242,524,2,5,336
3,2242,526,2,5,336
3,2242,1873,2,5,336
3,2242,2517,2,5,336
3,2242,2519,2,5,336
3,2242,2523,2,5,336
3,2242,2670,2,5,336
3,2242,2676,2,5,336
3,3211,60,2,5,336
3,3211,515,2,5,336
3,3211,518,2,5,336
3,3211,1873,2,5,336
3,7615,60,2,5,336
3,7615,515,2,5,336
3,7615,518,2,5,336
3,7615,519,2,5,336
3,7615,1873,2,5,336
3,9178,19,2,5,336
3,9178,60,2,5,336
3,9178,514,2,5,336
3,9178,515,2,5,336
3,9178,518,2,5,336
3,9178,519,2,5,336
3,9178,1873,2,5,336
3,9178,2517,2,5,336
3,9178,2519,2,5,336
3,9178,2676,2,5,336
5,504,2606,2,5,298
5,504,2610,2,4,298
7,1160,60,3,5,289
7,1160,515,3,5,289
7,1160,518,3,5,289
7,1160,526,3,6,289
7,1160,527,3,6,289
7,1160,2523,3,6,289
7,1160,2683,3,6,289
7,1594,526,3,6,289
7,2242,526,3,6,289
7,2242,2523,3,6,289
7,2831,60,3,5,289
7,2831,515,3,5,289
7,2831,518,3,5,289
7,2831,526,3,5,289
7,2831,527,3,5,289
7,2831,1873,3,5,289
7,2831,2523,3,5,289
7,2831,2683,3,5,289
8,41,1669,3,7,485
8,301,1669,3,7,485
8,906,1669,3,7,485
8,1420,1669,3,7,485
8,1594,1669,3,7,485
8,1710,1669,3,7,485
8,2242,541,3,7,485
8,2242,1669,3,7,485
8,2663,541,3,7,485
8,2663,1669,3,7,485
8,3032,1669,3,7,485
8,3211,1669,3,7,485
8,7615,1669,3,7,485
8,9178,541,3,6,485
8,9178,1669,3,7,485
8,10453,1669,3,7,485
9,301,1669,4,8,421
9,444,541,4,7,421
9,444,1237,4,8,421
9,444,1669,4,7,421
9,808,1669,4,8,421
9,809,1669,4,8,421
9,1160,541,4,7,421
9,1160,1237,4,8,421
9,1160,1669,4,7,421
9,1420,1669,4,8,421
9,1594,1669,4,8,421
9,2327,1669,4,8,421
9,2610,1669,4,8,421
9,2831,541,4,7,421
9,2831,1237,4,8,421
9,2831,1669,4,7,421
9,2848,1669,4,7,421
9,2869,541,4,7,421
9,2869,1237,4,8,421
9,2869,1669,4,8,421
9,3273,1669,4,8,421
9,8371,541,4,7,421
9,8371,1237,4,8,421
9,8371,1669,4,7,421
11,41,60,4,7,353
11,41,515,4,7,353
11,41,518,4,7,353
11,41,519,4,7,353
11,41,524,4,7,353
11,41,526,4,7,353
11,41,527,4,7,353
11,41,541,4,8,353
11,41,1873,4,7,353
11,41,2519,4,7,353
11,41,2523,4,7,353
11,41,2683,4,7,353
11,41,6001,4,8,353
11,41,10025,4,8,353
11,906,60,4,7,353
11,906,515,4,7,353
11,906,518,4,7,353
11,906,519,4,7,353
11,906,524,4,7,353
11,906,526,4,7,353
11,906,527,4,7,353
11,906,541,4,8,353
11,906,1873,4,7,353
11,906,2519,4,7,353
11,906,2523,4,7,353
11,906,2683,4,7,353
11,906,6001,4,8,353
11,906,10025,4,8,353
11,1160,60,4,6,353
11,1160,515,4,6,353
11,1160,518,4,6,353
11,1160,519,4,6,353
11,1160,526,4,7,353
11,1160,527,4,7,353
11,1160,541,4,7,353
11,1160,1873,4,6,353
11,1160,2519,4,6,353
11,1160,2523,4,7,353
11,1160,2683,4,7,353
11,1420,526,4,7,353
11,1420,2523,4,7,353
11,1594,526,4,7,353
11,1710,60,4,7,353
11,1710,515,4,7,353
11,1710,518,4,7,353
11,1710,526,4,7,353
11,1710,527,4,7,353
11,1710,541,4,8,353
11,1710,1873,4,7,353
11,1710,2523,4,7,353
11,1710,2683,4,7,353
11,2242,60,4,7,353
11,2242,514,4,7,353
11,2242,515,4,7,353
11,2242,518,4,7,353
11,2242,519,4,7,353
11,2242,524,4,7,353
11,2242,526,4,7,353
11,2242,527,4,7,353
11,2242,541,4,8,353
11,2242,1873,4,7,353
11,2242,2517,4,7,353
11,2242,2519,4,7,353
11,2242,2523,4,7,353
11,2242,2676,4,7,353
11,2242,2681,4,7,353
11,2242,2683,4,7,353
11,2242,6001,4,7,353
11,2242,10025,4,7,353
11,7615,526,4,7,353
11,7615,2523,4,7,353
11,9178,60,4,7,353
11,9178,514,4,7,353
11,9178,515,4,7,353
11,9178,518,4,7,353
11,9178,519,4,7,353
11,9178,524,4,7,353
11,9178,526,4,7,353
11,9178,527,4,7,353
11,9178,541,4,7,353
11,9178,1873,4,7,353
11,9178,2517,4,7,353
11,9178,2519,4,7,353
11,9178,2523,4,7,353
11,9178,2676,4,7,353
11,9178,2683,4,7,353
11,9178,6001,4,7,353
11,9178,10025,4,7,353
12,41,769,4,7,328
12,41,1847,4,7,328
12,41,2185,4,7,328
12,906,625,4,7,328
12,906,769,4,7,328
12,906,1847,4,7,328
12,906,2185,4,7,328
12,2242,625,4,7,328
12,2242,769,4,7,328
12,2242,1779,4,7,328
12,2242,1847,4,7,328
12,2242,2185,4,7,328
12,2663,769,4,7,328
12,7615,769,4,7,328
12,9178,769,4,7,328
14,1160,60,5,7,317
14,1160,515,5,7,317
14,1160,518,5,7,317
14,1160,519,5,7,317
14,1160,526,5,8,317
14,1160,527,5,8,317
14,1160,1873,5,7,317
14,1160,2519,5,7,317
14,1160,2523,5,8,317
14,1160,2683,5,8,317
14,2327,526,5,8,317
14,2327,2523,5,8,317
14,2831,60,5,7,317
14,2831,515,5,7,317
14,2831,518,5,7,317
14,2831,519,5,7,317
14,2831,526,5,7,317
14,2831,527,5,7,317
14,2831,1873,5,7,317
14,2831,2519,5,7,317
14,2831,2523,5,7,317
14,2831,2683,5,7,317
14,8371,60,5,7,317
14,8371,515,5,7,317
14,8371,518,5,7,317
14,8371,526,5,7,317
14,8371,527,5,7,317
14,8371,1873,5,7,317
14,8371,2523,5,7,317
14,8371,2683,5,7,317
15,769,2606,5,7,295
15,769,2610,5,7,295
15,769,7475,5,8,295
15,1847,2606,5,7,295
15,1847,2610,5,7,295
15,1847,7475,5,8,295
15,2185,2610,5,7,295
15,2848,2606,5,7,295
15,2848,2610,5,7,295
15,3025,2606,5,7,295
15,3025,2610,5,7,295
16,2606,60,5,8,348
16,2606,515,5,8,348
16,2606,518,5,8,348
16,2606,519,5,8,348
16,2606,1873,5,8,348
16,2606,2519,5,8,348
16,2610,60,5,8,348
16,2610,515,5,8,348
16,2610,518,5,8,348
16,2610,519,5,8,348
16,2610,1873,5,8,348
16,2610,2519,5,8,348
16,7475,60,5,8,348
16,7475,515,5,8,348
16,7475,518,5,8,348
16,7475,519,5,8,348
16,7475,1873,5,8,348
16,7475,2519,5,8,348
18,2606,374,5,7,307
18,2606,625,5,7,307
18,2606,769,5,7,307
18,2606,770,5,7,307
18,2606,1779,5,8,307
18,2606,1847,5,7,307
18,2606,2185,5,7,307
18,2606,2848,5,7,307
18,2606,3025,5,7,307
18,2610,374,5,7,307
18,2610,625,5,7,307
18,2610,769,5,7,307
18,2610,770,5,7,307
18,2610,1779,5,7,307
18,2610,1847,5,7,307
18,2610,2185,5,7,307
18,2610,2848,5,7,307
18,2610,3025,5,7,307
18,7475,625,5,8,307
18,7475,769,5,8,307
18,7475,1847,5,8,307
18,7475,2185,5,8,307
20,41,19,6,9,455
20,41,60,6,9,455
20,41,514,6,9,455
20,41,515,6,9,455
20,41,518,6,9,455
20,41,519,6,9,455
20,41,524,6,9,455
20,41,526,6,9,455
20,41,527,6,9,455
20,41,1873,6,9,455
20,41,2517,6,9,455
20,41,2519,6,9,455
20,41,2523,6,9,455
20,41,2676,6,9,455
20,41,2681,6,9,455
20,41,2683,6,9,455
20,41,6001,6,10,455
20,41,10025,6,10,455
20,72,518,6,10,455
20,72,526,6,10,455
20,72,527,6,10,455
20,72,2523,6,10,455
20,906,19,6,9,455
20,906,60,6,9,455
20,906,514,6,9,455
