req,origin_station,destination_station,start_driving_time,arriving_time,Rev
1,808,41,3,5,313
1,1594,1710,3,5,313
1,1594,2242,3,5,313
1,2353,906,3,5,313
5,41,374,4,7,369
5,41,625,4,7,369
5,41,769,4,7,369
5,41,1779,4,7,369
5,41,1847,4,7,369
5,41,2185,4,7,369
5,41,2848,4,7,369
5,41,3025,4,7,369
5,301,769,4,7,369
5,301,2185,4,7,369
5,808,769,4,7,369
5,808,1779,4,7,369
5,808,1847,4,7,369
5,808,2185,4,7,369
5,809,769,4,7,369
5,809,1779,4,7,369
5,809,2185,4,7,369
5,906,374,4,7,369
5,906,625,4,7,369
5,906,769,4,7,369
5,906,770,4,7,369
5,906,1779,4,7,369
5,906,1847,4,7,369
5,906,2185,4,7,369
5,906,2848,4,7,369
5,906,3025,4,7,369
5,906,10152,4,7,369
5,1104,625,4,8,369
5,1104,769,4,7,369
5,1104,1779,4,8,369
5,1104,1847,4,7,369
5,1104,2185,4,7,369
5,1106,625,4,7,369
5,1106,769,4,7,369
5,1106,1779,4,7,369
5,1106,1847,4,7,369
5,1106,2185,4,7,369
5,1136,625,4,7,369
5,1136,769,4,7,369
5,1136,1779,4,7,369
5,1136,1847,4,7,369
5,1136,2185,4,7,369
5,1420,769,4,7,369
5,1420,2185,4,7,369
5,1594,769,4,7,369
5,1684,769,4,8,369
5,1684,1779,4,8,369
5,1684,2185,4,8,369
5,1703,625,4,7,369
5,1703,769,4,7,369
5,1703,1779,4,7,369
5,1703,1847,4,7,369
5,1703,2185,4,7,369
5,1703,3025,4,7,369
5,1710,374,4,7,369
5,1710,625,4,7,369
5,1710,769,4,7,369
5,1710,1779,4,7,369
5,1710,1847,4,7,369
5,1710,2185,4,7,369
5,1710,2848,4,7,369
5,1710,3025,4,7,369
5,2242,374,4,7,369
5,2242,625,4,7,369
5,2242,769,4,7,369
5,2242,770,4,7,369
5,2242,1779,4,7,369
5,2242,1847,4,7,369
5,2242,2185,4,7,369
5,2242,2848,4,7,369
5,2242,3025,4,7,369
5,2242,10152,4,7,369
5,2327,625,4,7,369
5,2327,769,4,7,369
5,2327,1779,4,7,369
5,2327,1847,4,7,369
5,2327,2185,4,7,369
5,2391,769,4,7,369
5,2663,374,4,7,369
5,2663,625,4,7,369
5,2663,769,4,7,369
5,2663,1779,4,7,369
5,2663,1847,4,7,369
5,2663,2185,4,7,369
5,2663,2848,4,7,369
5,2663,3025,4,7,369
5,3032,625,4,7,369
5,3032,769,4,7,369
5,3032,1847,4,7,369
5,3032,2185,4,7,369
5,3211,625,4,7,369
5,3211,769,4,7,369
5,3211,1779,4,7,369
5,3211,1847,4,7,369
5,3211,2185,4,7,369
5,7475,625,4,7,369
5,7475,769,4,7,369
5,7475,1779,4,7,369
5,7475,1847,4,7,369
5,7475,2185,4,7,369
5,7615,625,4,7,369
5,7615,769,4,7,369
5,7615,1779,4,7,369
5,7615,1847,4,7,369
5,7615,2185,4,7,369
5,9178,625,4,7,369
5,9178,769,4,7,369
5,9178,1779,4,7,369
5,9178,1847,4,7,369
5,9178,2185,4,7,369
5,10453,625,4,7,369
5,10453,769,4,7,369
5,10453,1779,4,7,369
5,10453,1847,4,7,369
5,10453,2185,4,7,369
8,2242,651,5,9,441
8,2663,651,5,9,441
8,2663,2773,5,9,441
9,769,2606,5,7,295
9,769,2610,5,7,295
9,769,7475,5,8,295
9,1847,2606,5,7,295
9,1847,2610,5,7,295
9,1847,7475,5,8,295
9,2185,2610,5,7,295
9,2848,2606,5,7,295
9,2848,2610,5,7,295
9,3025,2606,5,7,295
9,3025,2610,5,7,295
11,1160,1669,5,8,379
11,2831,1669,5,8,379
11,8371,1669,5,8,379
13,2606,2773,6,9,438
13,2610,2773,6,9,438
14,2606,515,6,9,375
14,2606,518,6,9,375
14,2610,515,6,9,375
14,2610,518,6,9,375
14,7475,60,6,9,375
14,7475,515,6,9,375
14,7475,518,6,9,375
14,7475,519,6,9,375
14,7475,1873,6,9,375
18,444,1627,7,10,347
18,1160,1480,7,10,347
18,1160,1627,7,10,347
18,1160,10152,7,10,347
18,2831,1480,7,10,347
18,2831,1627,7,10,347
18,2848,1480,7,9,347
18,2869,1480,7,10,347
18,8371,1480,7,10,347
18,8371,1627,7,10,347
21,41,374,7,10,312
21,41,625,7,10,312
21,41,769,7,10,312
21,41,1779,7,10,312
21,41,1847,7,10,312
21,41,2185,7,10,312
21,41,2848,7,10,312
21,41,3025,7,10,312
21,301,769,7,10,312
21,808,769,7,10,312
21,808,2185,7,10,312
21,809,769,7,10,312
21,906,374,7,10,312
21,906,625,7,10,312
21,906,769,7,10,312
21,906,1779,7,10,312
21,906,1847,7,10,312
21,906,2185,7,10,312
21,906,2848,7,10,312
21,906,3025,7,10,312
21,1104,625,7,11,312
21,1104,769,7,10,312
21,1104,1847,7,10,312
21,1104,2185,7,10,312
21,1106,769,7,10,312
21,1420,769,7,10,312
21,1703,625,7,10,312
21,1703,769,7,10,312
21,1703,1779,7,10,312
21,1703,1847,7,10,312
21,1703,2185,7,10,312
21,1710,625,7,10,312
21,1710,769,7,10,312
21,1710,1779,7,10,312
21,1710,1847,7,10,312
21,1710,2185,7,10,312
21,2242,374,7,10,312
21,2242,625,7,10,312
21,2242,769,7,10,312
21,2242,1779,7,10,312
21,2242,1847,7,10,312
21,2242,2185,7,10,312
21,2242,2848,7,10,312
21,2242,3025,7,10,312
21,2327,625,7,10,312
21,2327,769,7,10,312
21,2327,1847,7,10,312
21,2327,2185,7,10,312
21,2663,374,7,10,312
21,2663,625,7,10,312
21,2663,769,7,10,312
21,2663,1779,7,10,312
21,2663,1847,7,10,312
21,2663,2185,7,10,312
21,2663,2848,7,10,312
21,2663,3025,7,10,312
21,2869,769,7,10,312
21,2869,2185,7,10,312
21,3032,625,7,10,312
21,3032,769,7,10,312
21,3032,1847,7,10,312
21,3032,2185,7,10,312
21,3211,625,7,10,312
21,3211,769,7,10,312
21,3211,1779,7,10,312
21,3211,1847,7,10,312
21,3211,2185,7,10,312
21,7475,769,7,10,312
21,7615,625,7,10,312
21,7615,769,7,10,312
21,7615,1779,7,10,312
21,7615,1847,7,10,312
21,7615,2185,7,10,312
21,9178,625,7,10,312
21,9178,769,7,10,312
21,9178,1847,7,10,312
21,9178,2185,7,10,312
21,10453,769,7,10,312
21,10453,2185,7,10,312
22,374,1669,7,10,387
22,625,1237,7,10,387
22,625,1669,7,10,387
22,769,1237,7,11,387
22,769,1669,7,10,387
22,770,1669,7,10,387
22,1779,1237,7,10,387
22,1779,1669,7,10,387
22,1847,1237,7,10,387
22,1847,1669,7,10,387
22,2185,1237,7,10,387
22,2185,1669,7,10,387
22,2848,1237,7,11,387
22,2848,1669,7,10,387
22,3025,1669,7,10,387
22,10152,1237,7,10,387
22,10152,1669,7,10,387
23,7475,507,7,10,306
23,7475,2670,7,10,306
24,41,374,7,10,340
24,41,625,7,10,340
24,41,769,7,10,340
24,41,1779,7,10,340
24,41,1847,7,10,340
24,41,2185,7,10,340
24,41,2848,7,10,340
24,41,3025,7,10,340
24,301,769,7,10,340
24,301,1847,7,10,340
24,301,2185,7,10,340
24,808,769,7,10,340
24,808,1847,7,10,340
