req,origin_station,destination_station,start_driving_time,arriving_time,Rev
3,7475,2670,2,5,303
4,444,1669,3,6,374
4,809,1669,3,7,374
4,1160,541,3,6,374
4,1160,1237,3,7,374
4,1160,1669,3,6,374
4,1594,1669,3,7,374
4,2831,541,3,6,374
4,2831,1237,3,7,374
4,2831,1669,3,6,374
4,2869,1669,3,7,374
4,8371,541,3,6,374
4,8371,1237,3,7,374
4,8371,1669,3,6,374
6,444,1669,3,6,347
6,1160,1669,3,6,347
6,2831,1669,3,6,347
6,8371,1669,3,6,347
7,2831,651,3,6,253
7,8371,651,3,6,253
8,374,2606,3,5,285
8,374,2610,3,5,285
8,625,2606,3,6,285
8,625,2610,3,5,285
8,769,2606,3,5,285
8,769,2610,3,5,285
8,769,7475,3,6,285
8,1847,2606,3,5,285
8,1847,2610,3,5,285
8,1847,7475,3,6,285
8,2185,2606,2,4,285
8,2185,2610,2,4,285
8,2185,7475,2,5,285
8,2848,2606,3,5,285
8,2848,2610,3,5,285
8,3025,2606,3,5,285
8,3025,2610,3,5,285
11,444,541,4,7,353
11,444,1237,4,8,353
11,444,1669,4,7,353
11,504,1669,4,7,353
11,1160,1669,4,7,353
11,2831,541,4,7,353
11,2831,1237,4,8,353
11,2831,1669,4,7,353
11,8371,541,4,7,353
11,8371,1237,4,8,353
11,8371,1669,4,7,353
12,41,60,4,7,353
12,41,515,4,7,353
12,41,518,4,7,353
12,41,519,4,7,353
12,41,524,4,7,353
12,41,526,4,7,353
12,41,527,4,7,353
12,41,541,4,8,353
12,41,1873,4,7,353
12,41,2519,4,7,353
12,41,2523,4,7,353
12,41,2683,4,7,353
12,41,6001,4,8,353
12,41,10025,4,8,353
12,906,60,4,7,353
12,906,515,4,7,353
12,906,518,4,7,353
12,906,519,4,7,353
12,906,524,4,7,353
12,906,526,4,7,353
12,906,527,4,7,353
12,906,541,4,8,353
12,906,1873,4,7,353
12,906,2519,4,7,353
12,906,2523,4,7,353
12,906,2683,4,7,353
12,906,6001,4,8,353
12,906,10025,4,8,353
12,1160,60,4,6,353
12,1160,515,4,6,353
12,1160,518,4,6,353
12,1160,519,4,6,353
12,1160,526,4,7,353
12,1160,527,4,7,353
12,1160,541,4,7,353
12,1160,1873,4,6,353
12,1160,2519,4,6,353
12,1160,2523,4,7,353
12,1160,2683,4,7,353
12,1420,526,4,7,353
12,1420,2523,4,7,353
12,1594,526,4,7,353
12,1710,60,4,7,353
12,1710,515,4,7,353
12,1710,518,4,7,353
12,1710,526,4,7,353
12,1710,527,4,7,353
12,1710,541,4,8,353
12,1710,1873,4,7,353
12,1710,2523,4,7,353
12,1710,2683,4,7,353
12,2242,60,4,7,353
12,2242,514,4,7,353
12,2242,515,4,7,353
12,2242,518,4,7,353
12,2242,519,4,7,353
12,2242,524,4,7,353
12,2242,526,4,7,353
12,2242,527,4,7,353
12,2242,541,4,8,353
12,2242,1873,4,7,353
12,2242,2517,4,7,353
12,2242,2519,4,7,353
12,2242,2523,4,7,353
12,2242,2676,4,7,353
12,2242,2681,4,7,353
12,2242,2683,4,7,353
12,2242,6001,4,7,353
12,2242,10025,4,7,353
12,7615,526,4,7,353
12,7615,2523,4,7,353
12,9178,60,4,7,353
12,9178,514,4,7,353
12,9178,515,4,7,353
12,9178,518,4,7,353
12,9178,519,4,7,353
12,9178,524,4,7,353
12,9178,526,4,7,353
12,9178,527,4,7,353
12,9178,541,4,7,353
12,9178,1873,4,7,353
12,9178,2517,4,7,353
12,9178,2519,4,7,353
12,9178,2523,4,7,353
12,9178,2676,4,7,353
12,9178,2683,4,7,353
12,9178,6001,4,7,353
12,9178,10025,4,7,353
16,769,2606,5,7,273
16,769,2610,5,7,273
16,769,7475,5,8,273
16,1847,2606,5,7,273
16,1847,2610,5,7,273
16,1847,7475,5,8,273
16,2185,2606,5,7,273
16,2185,2610,5,7,273
16,2848,2606,5,7,273
16,2848,2610,5,7,273
16,3025,2606,5,7,273
16,3025,2610,5,7,273
18,2606,625,5,7,406
18,2606,1480,5,8,406
18,2606,2185,5,7,406
18,2610,625,5,7,406
18,2610,1480,5,8,406
18,2610,2185,5,7,406
22,41,1104,6,8,299
22,41,1703,6,8,299
22,41,1710,6,8,299
22,301,41,6,8,299
22,301,906,6,8,299
22,301,1703,6,8,299
22,301,1710,6,8,299
