req,origin_station,destination_station,start_driving_time,arriving_time,Rev
1,41,60,2,5,362
1,41,515,2,5,362
1,41,518,2,5,362
1,41,524,2,5,362
1,41,526,2,5,362
1,41,527,2,5,362
1,41,2523,2,5,362
1,906,60,2,5,362
1,906,515,2,5,362
1,906,518,2,5,362
1,906,524,2,5,362
1,906,526,2,5,362
1,906,527,2,5,362
1,906,2523,2,5,362
1,1703,60,2,5,362
1,1703,515,2,5,362
1,1703,518,2,5,362
1,1703,524,2,5,362
1,1703,526,2,5,362
1,1703,527,2,5,362
1,1703,2523,2,5,362
1,1710,60,2,5,362
1,1710,515,2,5,362
1,1710,518,2,5,362
1,1710,519,2,5,362
1,1710,524,2,5,362
1,1710,526,2,5,362
1,1710,527,2,5,362
1,1710,1873,2,5,362
1,1710,2519,2,5,362
1,1710,2523,2,5,362
1,1710,2676,2,5,362
1,1710,2683,2,5,362
1,1710,6001,2,5,362
1,2242,60,2,5,362
1,2242,515,2,5,362
1,2242,518,2,5,362
1,2242,519,2,5,362
1,2242,524,2,5,362
1,2242,526,2,5,362
1,2242,527,2,5,362
1,2242,1873,2,5,362
1,2242,2519,2,5,362
1,2242,2523,2,5,362
1,2242,2683,2,5,362
1,2242,6001,2,5,362
1,9178,60,2,5,362
1,9178,515,2,5,362
1,9178,518,2,5,362
1,9178,519,2,5,362
1,9178,524,2,5,362
1,9178,526,2,5,362
1,9178,527,2,5,362
1,9178,1873,2,5,362
1,9178,2519,2,5,362
1,9178,2523,2,5,362
1,9178,2683,2,5,362
2,41,60,2,5,336
2,41,514,2,5,336
2,41,515,2,5,336
2,41,518,2,5,336
2,41,519,2,5,336
2,41,1873,2,5,336
2,41,2517,2,5,336
2,41,2519,2,5,336
2,41,2676,2,5,336
2,906,60,2,5,336
2,906,514,2,5,336
2,906,515,2,5,336
2,906,518,2,5,336
2,906,519,2,5,336
2,906,1873,2,5,336
2,906,2517,2,5,336
2,906,2519,2,5,336
2,906,2676,2,5,336
2,1104,60,2,6,336
2,1104,515,2,5,336
2,1104,518,2,6,336
2,1104,519,2,6,336
2,1104,1873,2,6,336
2,1104,2519,2,6,336
2,1420,60,2,5,336
2,1420,515,2,5,336
2,1420,518,2,5,336
2,1420,519,2,5,336
2,1420,1873,2,5,336
2,1594,60,2,5,336
2,1594,515,2,5,336
2,1594,518,2,5,336
2,1703,60,2,5,336
2,1703,514,2,5,336
2,1703,515,2,5,336
2,1703,518,2,5,336
2,1703,519,2,5,336
2,1703,1873,2,5,336
2,1703,2517,2,5,336
2,1703,2519,2,5,336
2,1703,2676,2,5,336
2,1710,19,2,5,336
2,1710,60,2,5,336
2,1710,506,2,5,336
2,1710,509,2,5,336
2,1710,514,2,5,336
2,1710,515,2,5,336
2,1710,518,2,5,336
2,1710,519,2,5,336
2,1710,524,2,5,336
2,1710,526,2,5,336
2,1710,527,2,5,336
2,1710,1873,2,5,336
2,1710,2517,2,5,336
2,1710,2519,2,5,336
2,1710,2523,2,5,336
2,1710,2670,2,5,336
2,1710,2676,2,5,336
2,2242,19,2,5,336
2,2242,60,2,5,336
2,2242,506,2,5,336
2,2242,514,2,5,336
2,2242,515,2,5,336
2,2242,518,2,5,336
2,2242,519,2,5,336
2,2242,524,2,5,336
2,2242,526,2,5,336
2,2242,1873,2,5,336
2,2242,2517,2,5,336
2,2242,2519,2,5,336
2,2242,2523,2,5,336
2,2242,2670,2,5,336
2,2242,2676,2,5,336
2,3211,60,2,5,336
2,3211,515,2,5,336
2,3211,518,2,5,336
2,3211,1873,2,5,336
2,7615,60,2,5,336
2,7615,515,2,5,336
2,7615,518,2,5,336
2,7615,519,2,5,336
2,7615,1873,2,5,336
2,9178,19,2,5,336
2,9178,60,2,5,336
2,9178,514,2,5,336
2,9178,515,2,5,336
2,9178,518,2,5,336
2,9178,519,2,5,336
2,9178,1873,2,5,336
2,9178,2517,2,5,336
2,9178,2519,2,5,336
2,9178,2676,2,5,336
3,2606,506,2,5,315
3,2606,2670,2,5,315
3,2610,506,2,4,315
3,2610,2670,2,4,315
3,7475,506,2,5,315
3,7475,507,2,5,315
3,7475,509,2,5,315
3,7475,2670,2,5,315
5,2606,526,3,6,294
5,2606,2523,3,6,294
5,2610,60,3,6,294
5,2610,515,3,6,294
5,2610,518,3,6,294
5,2610,519,3,6,294
5,2610,526,3,6,294
5,2610,527,3,6,294
5,2610,1873,3,6,294
5,2610,2519,3,6,294
5,2610,2523,3,6,294
5,2610,2683,3,6,294
5,2831,526,3,5,294
5,3273,526,3,6,294
5,3273,2523,3,6,294
6,41,769,3,6,345
6,41,1847,3,6,345
6,41,2185,3,6,345
6,41,3025,3,6,345
6,906,625,3,6,345
6,906,769,3,6,345
6,906,1847,3,6,345
6,906,2185,3,6,345
6,906,2848,3,6,345
6,906,3025,3,6,345
6,1104,769,3,6,345
6,1104,1847,3,6,345
6,1106,769,3,6,345
6,1136,769,3,6,345
6,1703,769,3,6,345
6,1703,1847,3,6,345
6,1710,769,3,6,345
6,1710,1847,3,6,345
6,1710,2185,3,6,345
6,2242,625,3,6,345
6,2242,769,3,6,345
6,2242,1847,3,6,345
6,2242,2185,3,6,345
6,2242,2848,3,6,345
6,2242,3025,3,6,345
6,2663,769,3,6,345
6,2663,1847,3,6,345
6,2663,2848,3,6,345
6,2663,3025,3,6,345
6,3032,769,3,6,345
6,3032,1847,3,6,345
6,3211,769,3,6,345
6,3211,1847,3,6,345
6,7475,769,3,6,345
6,7475,1847,3,6,345
6,7615,769,3,6,345
6,7615,1847,3,6,345
6,9178,769,3,6,345
6,9178,1847,3,6,345
7,41,625,3,6,415
7,41,769,3,6,415
7,41,1779,3,6,415
7,41,1847,3,6,415
7,41,2185,3,6,415
7,41,3098,3,6,415
7,41,10152,3,6,415
7,906,625,3,6,415
7,906,769,3,6,415
7,906,1779,3,6,415
7,906,1847,3,6,415
7,906,2185,3,6,415
7,906,3098,3,6,415
7,906,10152,3,6,415
7,1104,769,3,6,415
7,1104,1779,3,7,415
7,1104,1847,3,6,415
7,1104,2185,3,6,415
7,1104,10152,3,7,415
7,1703,769,3,6,415
7,1703,1779,3,6,415
7,1703,1847,3,6,415
7,1703,2185,3,6,415
7,1703,10152,3,7,415
7,1710,625,3,6,415
7,1710,769,3,6,415
7,1710,1779,3,6,415
7,1710,1847,3,6,415
7,1710,2185,3,6,415
7,1710,3098,3,6,415
7,1710,10152,3,6,415
7,2242,625,3,6,415
7,2242,769,3,6,415
7,2242,1779,3,6,415
7,2242,1847,3,6,415
7,2242,2185,3,6,415
7,2242,3098,3,6,415
7,2242,10152,3,6,415
7,2663,625,3,6,415
7,2663,769,3,6,415
7,2663,1779,3,6,415
7,2663,1847,3,6,415
7,2663,2185,3,6,415
7,2663,10152,3,6,415
7,3211,769,3,6,415
