req,origin_station,destination_station,start_driving_time,arriving_time,Rev
1,444,1669,2,5,381
1,809,1669,2,6,381
1,1160,541,2,5,381
1,1160,1237,2,6,381
1,1160,1669,2,5,381
1,1594,1669,2,6,381
1,1847,1669,2,5,381
1,2831,541,2,5,381
1,2831,1237,2,6,381
1,2831,1669,2,5,381
1,2848,1669,2,5,381
1,2869,1669,2,6,381
1,8371,541,2,5,381
1,8371,1237,2,6,381
1,8371,1669,2,5,381
2,41,625,2,5,315
2,41,769,2,5,315
2,41,1779,2,5,315
2,41,1847,2,5,315
2,41,2185,2,5,315
2,906,625,2,5,315
2,906,769,2,5,315
2,906,1779,2,5,315
2,906,1847,2,5,315
2,906,2185,2,5,315
2,1160,769,2,4,315
2,1160,1847,2,4,315
2,1160,2185,2,4,315
2,2242,374,2,5,315
2,2242,625,2,5,315
2,2242,769,2,5,315
2,2242,1779,2,5,315
2,2242,1847,2,5,315
2,2242,2185,2,5,315
2,2242,3025,2,5,315
2,2327,769,2,5,315
2,2327,1847,2,5,315
2,2327,2185,2,5,315
2,2663,625,2,5,315
2,2663,769,2,5,315
2,2663,1847,2,5,315
2,2663,2185,2,5,315
2,3211,625,2,5,315
2,3211,769,2,5,315
2,3211,1847,2,5,315
2,3211,2185,2,5,315
2,7615,625,2,5,315
2,7615,769,2,5,315
2,7615,1847,2,5,315
2,7615,2185,2,5,315
2,9178,625,2,5,315
2,9178,769,2,5,315
2,9178,1847,2,5,315
2,9178,2185,2,5,315
4,41,301,3,5,291
4,41,808,3,5,291
4,41,809,3,5,291
4,41,1594,3,5,291
4,41,2327,3,5,291
4,41,2869,3,5,291
4,906,808,3,5,291
4,906,809,3,5,291
4,906,2327,3,5,291
4,906,2869,3,5,291
4,1703,301,3,5,291
4,1703,808,3,5,291
4,1703,809,3,5,291
4,1703,1594,3,5,291
4,1710,301,3,5,291
4,1710,808,3,5,291
4,1710,809,3,5,291
4,1710,1160,3,5,291
4,1710,1420,3,5,291
4,1710,1594,3,5,291
4,2242,301,3,5,291
4,2242,808,3,5,291
4,2242,809,3,5,291
4,2242,1160,3,5,291
4,2242,1420,3,5,291
4,2242,1594,3,5,291
4,2242,2327,3,5,291
4,2242,2869,3,5,291
4,9178,808,3,5,291
6,41,374,3,6,362
6,41,625,3,6,362
6,41,769,3,6,362
6,41,1779,3,6,362
6,41,1847,3,6,362
6,41,2185,3,6,362
6,41,2848,3,6,362
6,41,3025,3,6,362
6,301,374,3,6,362
6,301,769,3,6,362
6,808,374,3,6,362
6,808,769,3,6,362
6,808,2185,3,6,362
6,809,374,3,6,362
6,809,769,3,6,362
6,906,374,3,6,362
6,906,625,3,6,362
6,906,769,3,6,362
6,906,770,3,6,362
6,906,1779,3,6,362
6,906,1847,3,6,362
6,906,2185,3,6,362
6,906,2848,3,6,362
6,906,3025,3,6,362
6,1104,374,3,6,362
6,1104,625,3,7,362
6,1104,769,3,6,362
6,1104,1779,3,7,362
6,1104,1847,3,6,362
6,1104,2185,3,6,362
6,1106,374,3,6,362
6,1106,769,3,6,362
6,1106,1847,3,6,362
6,1106,2185,3,6,362
6,1136,374,3,6,362
6,1136,625,3,6,362
6,1136,769,3,6,362
6,1136,1847,3,6,362
6,1136,2185,3,6,362
6,1420,374,3,6,362
6,1420,769,3,6,362
6,1594,374,3,6,362
6,1684,374,3,7,362
6,1684,769,3,7,362
6,1703,374,3,6,362
6,1703,625,3,6,362
6,1703,769,3,6,362
6,1703,1779,3,6,362
6,1703,1847,3,6,362
6,1703,2185,3,6,362
6,1710,374,3,6,362
6,1710,625,3,6,362
6,1710,769,3,6,362
6,1710,1779,3,6,362
6,1710,1847,3,6,362
6,1710,2185,3,6,362
6,1710,2848,3,6,362
6,1710,3025,3,6,362
6,1856,374,3,6,362
6,2242,374,3,6,362
6,2242,625,3,6,362
6,2242,769,3,6,362
6,2242,770,3,6,362
6,2242,1779,3,6,362
6,2242,1847,3,6,362
6,2242,2185,3,6,362
6,2242,2848,3,6,362
6,2242,3025,3,6,362
6,2327,374,3,6,362
6,2327,625,3,6,362
6,2327,769,3,6,362
6,2327,1847,3,6,362
6,2327,2185,3,6,362
6,2391,374,3,6,362
6,2663,374,3,6,362
6,2663,625,3,6,362
6,2663,769,3,6,362
6,2663,1779,3,6,362
6,2663,1847,3,6,362
6,2663,2185,3,6,362
6,2663,2848,3,6,362
6,2663,3025,3,6,362
6,2900,374,3,6,362
6,3032,374,3,6,362
6,3032,625,3,6,362
6,3032,769,3,6,362
6,3032,1847,3,6,362
6,3032,2185,3,6,362
6,3211,374,3,6,362
6,3211,625,3,6,362
6,3211,769,3,6,362
6,3211,1779,3,6,362
6,3211,1847,3,6,362
6,3211,2185,3,6,362
6,7475,374,3,6,362
6,7475,625,3,6,362
6,7475,769,3,6,362
6,7475,1847,3,6,362
6,7475,2185,3,6,362
6,7615,374,3,6,362
6,7615,625,3,6,362
6,7615,769,3,6,362
6,7615,1779,3,6,362
6,7615,1847,3,6,362
6,7615,2185,3,6,362
6,9178,374,3,6,362
6,9178,625,3,6,362
6,9178,769,3,6,362
6,9178,1847,3,6,362
6,9178,2185,3,6,362
6,10453,374,3,6,362
6,10453,769,3,6,362
6,10453,1847,3,6,362
6,10453,2185,3,6,362
7,41,808,3,5,346
7,41,809,3,5,346
7,41,1160,3,5,346
7,41,1594,3,5,346
7,41,2327,3,5,346
7,41,2848,3,6,346
7,41,2869,3,5,346
7,41,3273,3,5,346
7,906,808,3,5,346
7,906,809,3,5,346
7,906,1160,3,5,346
7,906,1594,3,5,346
7,906,2327,3,5,346
7,906,2848,3,6,346
7,906,2869,3,5,346
7,906,3273,3,5,346
7,1104,808,3,5,346
7,1104,809,3,5,346
7,1104,1594,3,5,346
7,1104,2327,3,5,346
7,1104,2848,3,6,346
7,1104,2869,3,5,346
7,1106,808,3,5,346
7,1106,809,3,5,346
7,1106,1594,3,5,346
7,1106,2327,3,5,346
7,1106,2869,3,5,346
7,1136,809,3,5,346
7,1136,2327,3,5,346
7,1136,2848,3,6,346
7,1136,2869,3,5,346
7,1684,808,3,5,346
7,1684,809,3,6,346
7,1684,1594,3,6,346
7,1684,2327,3,5,346
7,1684,2869,3,6,346
7,1703,808,3,5,346
7,1703,809,3,5,346
7,1703,1160,3,6,346
7,1703,1594,3,5,346
7,1703,2327,3,5,346
7,1703,2848,3,6,346
7,1703,2869,3,5,346
7,1710,808,3,5,346
7,1710,809,3,5,346
7,1710,1160,3,5,346
7,1710,1594,3,5,346
7,1710,2327,3,5,346
7,1710,2848,3,6,346
7,1710,2869,3,5,346
7,2242,808,3,5,346
7,2242,809,3,5,346
7,2242,1160,3,5,346
7,2242,1594,3,5,346
7,2242,2327,3,5,346
7,2242,2848,3,6,346
7,2242,2869,3,5,346
7,2242,3273,3,5,346
7,2663,808,3,5,346
7,2663,809,3,5,346
7,2663,1594,3,5,346
7,2663,2327,3,5,346
7,2663,2848,3,6,346
7,2663,2869,3,5,346
7,3211,808,3,5,346
7,3211,809,3,5,346
7,3211,1594,3,5,346
7,3211,2327,3,5,346
7,3211,2848,3,6,346
7,3211,2869,3,5,346
7,7475,809,3,5,346
7,7475,2327,3,5,346
7,7475,2848,3,6,346
7,7475,2869,3,5,346
7,7615,808,3,5,346
7,7615,809,3,5,346
7,7615,1594,3,5,346
7,7615,2327,3,5,346
7,7615,2848,3,6,346
7,7615,2869,3,5,346
7,9178,808,3,5,346
7,9178,809,3,5,346
7,9178,1160,3,5,346
7,9178,1594,3,5,346
7,9178,2327,3,5,346
7,9178,2848,3,6,346
7,9178,2869,3,5,346
8,41,506,3,6,388
8,41,507,3,6,388
8,41,509,3,6,388
8,41,2670,3,6,388
8,906,506,3,6,388
8,906,507,3,6,388
8,906,509,3,6,388
8,906,2670,3,6,388
8,1703,506,3,6,388
8,1703,507,3,6,388
8,1703,509,3,6,388
8,1703,2670,3,6,388
8,1710,19,3,6,388
8,1710,504,3,6,388
8,1710,506,3,6,388
8,1710,507,3,6,388
8,1710,509,3,6,388
8,1710,2670,3,6,388
8,2242,19,3,6,388
8,2242,504,3,6,388
8,2242,506,3,6,388
8,2242,507,3,6,388
8,2242,509,3,6,388
8,2242,2670,3,6,388
8,9178,19,3,6,388
8,9178,506,3,6,388
8,9178,507,3,6,388
8,9178,509,3,6,388
8,9178,2670,3,6,388
9,41,581,3,8,640
9,41,1237,3,8,640
9,41,1669,3,7,640
9,301,1669,3,7,640
9,808,1669,3,7,640
9,809,1669,3,7,640
9,906,581,3,8,640
9,906,1237,3,8,640
9,906,1669,3,7,640
9,1104,1669,3,7,640
9,1106,1669,3,7,640
9,1136,1669,3,8,640
9,1420,1669,3,7,640
9,1594,1669,3,7,640
9,1684,1669,3,8,640
9,1703,581,3,8,640
9,1703,1237,3,8,640
9,1703,1669,3,7,640
9,1710,581,3,8,640
9,1710,1237,3,8,640
9,1710,1669,3,7,640
9,2242,581,3,8,640
9,2242,1237,3,7,640
9,2242,1669,3,7,640
9,2327,1669,3,7,640
9,2663,1669,3,7,640
9,3211,1669,3,7,640
9,7475,1669,3,7,640
9,7615,1669,3,7,640
9,9178,581,3,8,640
9,9178,1237,3,7,640
9,9178,1669,3,7,640
9,10453,1669,3,7,640
10,374,41,4,7,351
10,374,906,4,7,351
10,374,1104,4,7,351
10,374,1703,4,7,351
10,374,1710,4,7,351
10,374,2242,4,7,351
10,374,2663,4,7,351
10,374,3032,4,7,351
10,374,3211,4,7,351
10,374,7615,4,7,351
10,374,9178,4,7,351
10,625,41,4,7,351
10,625,808,4,7,351
10,625,809,4,7,351
10,625,906,4,7,351
10,625,1104,4,7,351
10,625,1106,4,7,351
10,625,1136,4,7,351
10,625,1420,4,7,351
10,625,1684,4,8,351
