req,origin_station,destination_station,start_driving_time,arriving_time,Rev
2,41,906,2,4,241
2,41,1104,2,4,241
2,41,1106,2,4,241
2,41,1684,2,4,241
2,41,1703,2,4,241
2,41,1710,2,4,241
2,41,2242,2,4,241
2,41,2663,2,4,241
2,41,3211,2,4,241
2,41,9178,2,4,241
2,301,41,2,4,241
2,301,906,2,4,241
2,301,1104,2,4,241
2,301,1106,2,4,241
2,301,1420,2,4,241
2,301,1703,2,4,241
2,301,1710,2,4,241
2,301,2242,2,4,241
2,301,2663,2,4,241
2,301,3211,2,4,241
2,301,7615,2,4,241
2,301,9178,2,4,241
2,808,41,2,4,241
2,808,72,2,5,241
2,808,727,2,5,241
2,808,906,2,4,241
2,808,1104,2,4,241
2,808,1106,2,4,241
2,808,1136,2,4,241
2,808,1420,2,4,241
2,808,1684,2,4,241
2,808,1703,2,4,241
2,808,1710,2,4,241
2,808,2242,2,4,241
2,808,2319,2,5,241
2,808,2663,2,4,241
2,808,3032,2,4,241
2,808,3211,2,4,241
2,808,7475,2,4,241
2,808,7615,2,4,241
2,808,9178,2,4,241
2,808,10453,2,4,241
2,809,41,2,4,241
2,809,72,2,5,241
2,809,727,2,5,241
2,809,906,2,4,241
2,809,1104,2,4,241
2,809,1106,2,4,241
2,809,1136,2,4,241
2,809,1420,2,4,241
2,809,1684,2,4,241
2,809,1703,2,4,241
2,809,1710,2,4,241
2,809,2242,2,4,241
2,809,2319,2,5,241
2,809,2663,2,4,241
2,809,3032,2,4,241
2,809,3211,2,4,241
2,809,7475,2,4,241
2,809,7615,2,4,241
2,809,9178,2,4,241
2,809,10453,2,4,241
2,906,41,2,4,241
2,906,1104,2,4,241
2,906,1106,2,4,241
2,906,1684,2,4,241
2,906,1703,2,4,241
2,906,1710,2,4,241
2,906,2242,2,4,241
2,906,2663,2,4,241
2,906,3211,2,4,241
2,1104,72,2,4,241
2,1104,1106,2,4,241
2,1104,1684,2,4,241
2,1104,1703,2,4,241
2,1104,2319,2,4,241
2,1160,41,2,4,241
2,1160,906,2,4,241
2,1160,1104,2,5,241
2,1160,1703,2,4,241
2,1160,1710,2,4,241
2,1160,2242,2,4,241
2,1160,9178,2,4,241
2,1420,41,2,4,241
2,1420,906,2,4,241
2,1420,1104,2,4,241
2,1420,1106,2,4,241
2,1420,1684,2,4,241
2,1420,1703,2,4,241
2,1420,1710,2,4,241
2,1420,2242,2,4,241
2,1420,2663,2,4,241
2,1420,3211,2,4,241
2,1420,7615,2,4,241
2,1420,9178,2,4,241
2,1594,41,2,4,241
2,1594,72,2,5,241
2,1594,906,2,4,241
2,1594,1104,2,4,241
2,1594,1106,2,4,241
2,1594,1420,2,4,241
2,1594,1684,2,5,241
2,1594,1703,2,4,241
2,1594,1710,2,4,241
2,1594,2242,2,4,241
2,1594,2319,2,5,241
2,1594,2663,2,4,241
2,1594,3211,2,4,241
2,1594,7615,2,4,241
2,1594,9178,2,4,241
2,1684,72,2,4,241
2,1684,727,2,4,241
2,1684,1104,2,4,241
2,1684,2319,2,4,241
2,1703,41,2,4,241
2,1703,1104,2,4,241
2,1703,1710,2,4,241
2,1710,41,2,4,241
2,1710,1104,2,4,241
2,1710,1703,2,4,241
2,1710,2242,2,4,241
2,1710,9178,2,4,241
2,1856,41,2,4,241
2,1856,906,2,4,241
2,1856,2663,2,4,241
2,2242,41,2,4,241
2,2242,906,2,4,241
2,2242,1104,2,4,241
2,2242,1703,2,4,241
2,2242,1710,2,4,241
2,2242,9178,2,4,241
2,2327,41,2,4,241
2,2327,72,2,5,241
2,2327,906,2,4,241
2,2327,1104,2,4,241
2,2327,1106,2,4,241
2,2327,1136,2,4,241
2,2327,1420,2,4,241
2,2327,1684,2,4,241
2,2327,1703,2,4,241
2,2327,1710,2,4,241
2,2327,2242,2,4,241
2,2327,2319,2,4,241
2,2327,2663,2,4,241
2,2327,2900,2,4,241
2,2327,3032,2,4,241
2,2327,3211,2,4,241
2,2327,7475,2,4,241
2,2327,7615,2,4,241
2,2327,9178,2,4,241
2,2327,10453,2,4,241
