req,origin_station,destination_station,start_driving_time,arriving_time,Rev
4,19,1710,2,5,302
4,19,2242,2,5,302
4,19,9178,2,5,302
4,514,41,2,5,302
4,514,1703,2,5,302
4,514,1710,2,5,302
4,514,2242,2,5,302
4,514,9178,2,5,302
4,2517,41,2,5,302
4,2517,1703,2,5,302
4,2517,1710,2,5,302
4,2517,2242,2,5,302
4,2517,9178,2,5,302
5,2606,506,2,5,315
5,2606,2670,2,5,315
5,2610,506,2,4,315
5,2610,2670,2,4,315
5,7475,506,2,5,315
5,7475,507,2,5,315
5,7475,509,2,5,315
5,7475,2670,2,5,315
6,2606,506,2,5,315
6,2606,2670,2,5,315
6,2610,506,2,4,315
6,2610,2670,2,4,315
6,7475,506,2,5,315
6,7475,507,2,5,315
6,7475,509,2,5,315
6,7475,2670,2,5,315
7,625,906,2,5,354
7,769,41,2,5,354
7,769,906,2,5,354
7,769,1104,2,5,354
7,769,1703,2,5,354
7,769,1710,2,5,354
7,769,2242,2,5,354
7,769,2663,2,5,354
7,769,3211,2,5,354
7,769,7615,2,5,354
7,769,9178,2,5,354
7,1847,41,2,5,354
7,1847,906,2,5,354
7,1847,1104,2,5,354
7,1847,1710,2,5,354
7,1847,2242,2,5,354
7,1847,2663,2,5,354
7,1847,3211,2,5,354
7,2185,41,2,5,354
7,2185,906,2,5,354
7,2185,1104,2,5,354
7,2185,1703,2,5,354
7,2185,1710,2,5,354
7,2185,2242,2,5,354
7,2185,2663,2,5,354
7,2185,3211,2,5,354
7,2185,7615,2,5,354
7,2185,9178,2,5,354
8,808,41,3,5,236
8,808,1703,3,5,236
8,808,1710,3,5,236
8,808,2242,3,5,236
8,809,41,3,5,236
8,809,1710,3,5,236
8,809,2242,3,5,236
8,1594,1703,3,5,236
8,1594,1710,3,5,236
8,1594,2242,3,5,236
8,1594,9178,3,5,236
8,2327,906,3,5,236
9,301,41,3,5,308
9,301,1703,3,5,308
9,301,1710,3,5,308
9,301,2242,3,5,308
9,301,9178,3,5,308
9,444,1710,3,5,308
9,444,2242,3,5,308
9,808,41,3,5,308
9,808,727,3,6,308
9,808,906,3,5,308
9,808,1104,3,5,308
9,808,1703,3,5,308
9,808,1710,3,5,308
9,808,2242,3,5,308
9,808,9178,3,5,308
9,809,41,3,5,308
9,809,727,3,6,308
9,809,906,3,5,308
9,809,1104,3,5,308
9,809,1703,3,5,308
9,809,1710,3,5,308
9,809,2242,3,5,308
9,809,9178,3,5,308
9,1160,41,3,5,308
9,1160,1703,3,5,308
9,1160,1710,3,5,308
9,1160,2242,3,5,308
9,1160,9178,3,5,308
9,1420,41,3,5,308
9,1420,1703,3,5,308
9,1420,1710,3,5,308
9,1420,2242,3,5,308
9,1420,9178,3,5,308
9,1594,41,3,5,308
9,1594,727,3,6,308
9,1594,906,3,5,308
9,1594,1104,3,5,308
9,1594,1703,3,5,308
9,1594,1710,3,5,308
9,1594,2242,3,5,308
9,1594,9178,3,5,308
9,2327,41,3,5,308
9,2327,727,3,6,308
9,2327,906,3,5,308
9,2327,1104,3,5,308
9,2327,1703,3,5,308
9,2327,1710,3,5,308
9,2327,2242,3,5,308
9,2869,41,3,5,308
9,2869,906,3,5,308
9,2869,1104,3,5,308
9,2869,1703,3,5,308
9,2869,1710,3,5,308
9,2869,2242,3,5,308
9,2869,9178,3,5,308
9,8371,1710,3,6,308
9,8371,2242,3,5,308
10,19,444,3,5,308
10,19,1160,3,5,308
10,19,1594,3,6,308
10,19,2831,3,5,308
10,19,8371,3,5,308
10,60,301,3,6,308
10,60,444,3,5,308
10,60,808,3,6,308
10,60,809,3,6,308
10,60,1160,3,5,308
10,60,1420,3,6,308
10,60,1594,3,6,308
10,60,2831,3,5,308
10,60,2848,3,5,308
10,60,2869,3,6,308
10,60,8371,3,5,308
10,202,1160,3,6,308
10,506,1160,3,5,308
10,506,2831,3,5,308
10,506,8371,3,5,308
10,509,1160,3,5,308
10,509,2831,3,5,308
10,509,8371,3,5,308
10,514,444,3,5,308
10,514,808,3,6,308
10,514,809,3,6,308
10,514,1160,3,5,308
10,514,1594,3,6,308
10,514,2831,3,5,308
10,514,2869,3,6,308
10,514,8371,3,5,308
10,515,301,3,6,308
10,515,444,3,5,308
10,515,808,3,6,308
10,515,809,3,6,308
10,515,1160,3,5,308
10,515,1420,3,6,308
10,515,1594,3,6,308
10,515,2831,3,5,308
10,515,2848,3,5,308
10,515,2869,3,6,308
10,515,8371,3,5,308
10,518,301,3,6,308
10,518,444,3,5,308
10,518,808,3,6,308
10,518,809,3,6,308
10,518,1160,3,5,308
10,518,1420,3,6,308
10,518,1594,3,6,308
10,518,2831,3,5,308
10,518,2848,3,5,308
10,518,2869,3,6,308
10,518,8371,3,5,308
10,519,301,3,6,308
10,519,444,3,5,308
10,519,808,3,6,308
10,519,809,3,6,308
10,519,1160,3,5,308
10,519,1420,3,6,308
10,519,1594,3,6,308
10,519,2831,3,5,308
10,519,2848,3,5,308
10,519,2869,3,6,308
10,519,8371,3,5,308
10,524,444,3,5,308
10,524,808,3,6,308
10,524,809,3,6,308
10,524,1160,3,5,308
10,524,1594,3,6,308
10,524,2831,3,5,308
10,524,2869,3,6,308
10,524,8371,3,5,308
10,526,301,3,6,308
10,526,444,3,5,308
10,526,808,3,6,308
10,526,809,3,6,308
10,526,1160,3,6,308
10,526,1420,3,6,308
10,526,1594,3,6,308
10,526,2831,3,5,308
10,526,2848,3,6,308
10,526,2869,3,6,308
10,526,8371,3,5,308
10,527,301,3,6,308
10,527,444,3,5,308
