req,origin_station,destination_station,start_driving_time,arriving_time,Rev
2,41,60,2,5,336
2,41,514,2,5,336
2,41,515,2,5,336
2,41,518,2,5,336
2,41,519,2,5,336
2,41,1873,2,5,336
2,41,2517,2,5,336
2,41,2519,2,5,336
2,41,2676,2,5,336
2,906,60,2,5,336
2,906,514,2,5,336
2,906,515,2,5,336
2,906,518,2,5,336
2,906,519,2,5,336
2,906,1873,2,5,336
2,906,2517,2,5,336
2,906,2519,2,5,336
2,906,2676,2,5,336
2,1104,60,2,6,336
2,1104,515,2,5,336
2,1104,518,2,6,336
2,1104,519,2,6,336
2,1104,1873,2,6,336
2,1104,2519,2,6,336
2,1420,60,2,5,336
2,1420,515,2,5,336
2,1420,518,2,5,336
2,1420,519,2,5,336
2,1420,1873,2,5,336
2,1594,60,2,5,336
2,1594,515,2,5,336
2,1594,518,2,5,336
2,1703,60,2,5,336
2,1703,514,2,5,336
2,1703,515,2,5,336
2,1703,518,2,5,336
2,1703,519,2,5,336
2,1703,1873,2,5,336
2,1703,2517,2,5,336
2,1703,2519,2,5,336
2,1703,2676,2,5,336
2,1710,19,2,5,336
2,1710,60,2,5,336
2,1710,506,2,5,336
2,1710,509,2,5,336
2,1710,514,2,5,336
2,1710,515,2,5,336
2,1710,518,2,5,336
2,1710,519,2,5,336
2,1710,524,2,5,336
2,1710,526,2,5,336
2,1710,527,2,5,336
2,1710,1873,2,5,336
2,1710,2517,2,5,336
2,1710,2519,2,5,336
2,1710,2523,2,5,336
2,1710,2670,2,5,336
2,1710,2676,2,5,336
2,2242,19,2,5,336
2,2242,60,2,5,336
2,2242,506,2,5,336
2,2242,514,2,5,336
2,2242,515,2,5,336
2,2242,518,2,5,336
2,2242,519,2,5,336
2,2242,524,2,5,336
2,2242,526,2,5,336
2,2242,1873,2,5,336
2,2242,2517,2,5,336
2,2242,2519,2,5,336
2,2242,2523,2,5,336
2,2242,2670,2,5,336
2,2242,2676,2,5,336
2,3211,60,2,5,336
2,3211,515,2,5,336
2,3211,518,2,5,336
2,3211,1873,2,5,336
2,7615,60,2,5,336
2,7615,515,2,5,336
2,7615,518,2,5,336
2,7615,519,2,5,336
2,7615,1873,2,5,336
2,9178,19,2,5,336
2,9178,60,2,5,336
2,9178,514,2,5,336
2,9178,515,2,5,336
2,9178,518,2,5,336
2,9178,519,2,5,336
2,9178,1873,2,5,336
2,9178,2517,2,5,336
2,9178,2519,2,5,336
2,9178,2676,2,5,336
3,2606,769,2,4,266
3,2606,1847,2,4,266
3,2606,2848,2,4,266
3,2610,769,2,4,266
3,2610,1847,2,4,266
3,2610,2848,2,4,266
5,301,1710,3,5,297
5,301,2242,3,5,297
5,808,41,3,5,297
5,808,906,3,5,297
5,808,1104,3,5,297
5,808,1703,3,5,297
5,808,1710,3,5,297
5,808,2242,3,5,297
5,808,9178,3,5,297
5,809,41,3,5,297
5,809,906,3,5,297
5,809,1104,3,5,297
5,809,1703,3,5,297
5,809,1710,3,5,297
5,809,2242,3,5,297
5,809,9178,3,5,297
5,1420,41,3,5,297
5,1420,1703,3,5,297
5,1420,1710,3,5,297
5,1420,2242,3,5,297
5,1420,9178,3,5,297
5,1594,41,3,5,297
5,1594,906,3,5,297
5,1594,1104,3,5,297
5,1594,1703,3,5,297
5,1594,1710,3,5,297
5,1594,2242,3,5,297
5,1594,9178,3,5,297
5,2327,41,3,5,297
5,2327,906,3,5,297
5,2327,1710,3,5,297
5,2327,2242,3,5,297
5,2869,41,3,5,297
5,2869,906,3,5,297
5,2869,1703,3,5,297
5,2869,1710,3,5,297
5,2869,2242,3,5,297
6,41,769,3,6,345
6,41,1847,3,6,345
6,41,2185,3,6,345
6,41,3025,3,6,345
6,906,625,3,6,345
6,906,769,3,6,345
6,906,1847,3,6,345
6,906,2185,3,6,345
6,906,2848,3,6,345
6,906,3025,3,6,345
6,1104,769,3,6,345
6,1104,1847,3,6,345
6,1106,769,3,6,345
6,1136,769,3,6,345
6,1703,769,3,6,345
6,1703,1847,3,6,345
6,1710,769,3,6,345
6,1710,1847,3,6,345
6,1710,2185,3,6,345
6,2242,625,3,6,345
6,2242,769,3,6,345
6,2242,1847,3,6,345
6,2242,2185,3,6,345
6,2242,2848,3,6,345
6,2242,3025,3,6,345
6,2663,769,3,6,345
6,2663,1847,3,6,345
6,2663,2848,3,6,345
6,2663,3025,3,6,345
6,3032,769,3,6,345
6,3032,1847,3,6,345
6,3211,769,3,6,345
6,3211,1847,3,6,345
6,7475,769,3,6,345
6,7475,1847,3,6,345
6,7615,769,3,6,345
6,7615,1847,3,6,345
6,9178,769,3,6,345
6,9178,1847,3,6,345
7,41,625,3,6,415
7,41,769,3,6,415
7,41,1779,3,6,415
7,41,1847,3,6,415
7,41,2185,3,6,415
7,41,3098,3,6,415
7,41,10152,3,6,415
7,906,625,3,6,415
7,906,769,3,6,415
7,906,1779,3,6,415
7,906,1847,3,6,415
7,906,2185,3,6,415
7,906,3098,3,6,415
7,906,10152,3,6,415
7,1104,769,3,6,415
7,1104,1779,3,7,415
7,1104,1847,3,6,415
7,1104,2185,3,6,415
