req,origin_station,destination_station,start_driving_time,arriving_time,Rev
1,19,41,2,5,340
1,19,301,2,5,340
1,19,808,2,5,340
1,19,809,2,5,340
1,19,906,2,5,340
1,19,1104,2,5,340
1,19,1106,2,5,340
1,19,1420,2,5,340
1,19,1594,2,5,340
1,19,1684,2,6,340
1,19,1703,2,5,340
1,19,1710,2,5,340
1,19,2242,2,5,340
1,19,2663,2,5,340
1,19,3211,2,5,340
1,19,7615,2,5,340
1,19,9178,2,5,340
1,60,1710,2,5,340
1,60,2242,2,5,340
1,504,41,2,5,340
1,504,906,2,5,340
1,504,1104,2,5,340
1,504,1420,2,5,340
1,504,1594,2,4,340
1,504,1703,2,5,340
1,504,1710,2,5,340
1,504,2242,2,5,340
1,504,9178,2,5,340
1,506,41,2,5,340
1,506,301,2,5,340
1,506,808,2,5,340
1,506,809,2,5,340
1,506,906,2,5,340
1,506,1104,2,5,340
1,506,1106,2,5,340
1,506,1420,2,5,340
1,506,1594,2,5,340
1,506,1703,2,5,340
1,506,1710,2,5,340
1,506,2242,2,5,340
1,506,3211,2,5,340
1,506,9178,2,5,340
1,507,41,2,5,340
1,507,808,2,5,340
1,507,809,2,5,340
1,507,906,2,5,340
1,507,1104,2,5,340
1,507,1106,2,5,340
1,507,1420,2,5,340
1,507,1594,2,5,340
1,507,1703,2,5,340
1,507,1710,2,5,340
1,507,2242,2,5,340
1,507,3211,2,5,340
1,507,9178,2,5,340
1,509,41,2,5,340
1,509,301,2,5,340
1,509,808,2,5,340
1,509,809,2,5,340
1,509,906,2,5,340
1,509,1104,2,5,340
1,509,1106,2,5,340
1,509,1420,2,5,340
1,509,1594,2,5,340
1,509,1684,2,6,340
1,509,1703,2,5,340
1,509,1710,2,5,340
1,509,2242,2,5,340
1,509,3211,2,5,340
1,509,9178,2,5,340
1,514,41,2,5,340
1,514,906,2,5,340
1,514,1104,2,5,340
1,514,1420,2,5,340
1,514,1703,2,5,340
1,514,1710,2,5,340
1,514,2242,2,5,340
1,514,9178,2,5,340
1,515,1710,2,5,340
1,515,2242,2,5,340
1,515,9178,2,5,340
1,1873,1710,2,5,340
1,2517,41,2,5,340
1,2517,906,2,5,340
1,2517,1104,2,5,340
1,2517,1420,2,5,340
1,2517,1594,2,5,340
1,2517,1703,2,5,340
1,2517,1710,2,5,340
1,2517,2242,2,5,340
1,2517,9178,2,5,340
1,2670,41,2,5,340
1,2670,301,2,5,340
1,2670,808,2,5,340
1,2670,809,2,5,340
1,2670,906,2,5,340
1,2670,1104,2,5,340
1,2670,1106,2,5,340
1,2670,1420,2,5,340
1,2670,1594,2,5,340
1,2670,1703,2,5,340
1,2670,1710,2,5,340
1,2670,2242,2,5,340
1,2670,3211,2,5,340
1,2670,7615,2,5,340
1,2670,9178,2,5,340
2,444,526,2,4,289
2,444,527,2,4,289
2,444,2523,2,4,289
2,1160,60,2,4,289
2,1160,514,2,4,289
2,1160,515,2,4,289
2,1160,518,2,4,289
2,1160,519,2,4,289
2,1160,524,2,5,289
2,1160,526,2,5,289
2,1160,527,2,5,289
2,1160,541,2,5,289
2,1160,1873,2,4,289
2,1160,2517,2,4,289
2,1160,2519,2,4,289
2,1160,2523,2,5,289
2,1160,2676,2,4,289
2,1160,2683,2,5,289
2,1160,6001,2,5,289
2,1160,10025,2,5,289
2,2831,60,2,4,289
2,2831,514,2,4,289
2,2831,515,2,4,289
2,2831,518,2,4,289
2,2831,519,2,4,289
2,2831,524,2,4,289
2,2831,526,2,4,289
2,2831,527,2,4,289
2,2831,541,2,5,289
2,2831,1873,2,4,289
2,2831,2517,2,4,289
2,2831,2519,2,4,289
2,2831,2523,2,4,289
2,2831,2676,2,4,289
2,2831,2683,2,4,289
2,2831,6001,2,4,289
2,2831,10025,2,5,289
2,2869,60,2,5,289
2,2869,515,2,5,289
2,2869,518,2,5,289
2,2869,519,2,5,289
2,2869,526,2,5,289
2,2869,527,2,5,289
2,2869,541,2,5,289
2,2869,1873,2,5,289
2,2869,2519,2,5,289
2,2869,2523,2,5,289
2,2869,2683,2,5,289
2,2869,6001,2,5,289
2,8371,60,2,4,289
2,8371,515,2,4,289
2,8371,518,2,4,289
2,8371,519,2,4,289
2,8371,524,2,4,289
2,8371,526,2,4,289
2,8371,527,2,4,289
2,8371,541,2,5,289
2,8371,1873,2,4,289
2,8371,2519,2,4,289
2,8371,2523,2,4,289
2,8371,2683,2,4,289
2,8371,6001,2,4,289
2,8371,10025,2,5,289
6,808,41,3,5,313
6,1594,1710,3,5,313
6,1594,2242,3,5,313
6,2353,906,3,5,313
7,1160,1669,3,6,350
7,2831,1669,3,6,350
7,8371,1669,3,6,350
9,41,60,3,6,327
9,41,515,3,6,327
9,41,518,3,6,327
9,41,519,3,6,327
9,41,1873,3,6,327
9,906,60,3,6,327
9,906,515,3,6,327
9,906,518,3,6,327
9,906,519,3,6,327
9,906,1873,3,6,327
9,906,2519,3,6,327
9,1106,60,2,5,327
9,1106,514,2,5,327
9,1106,515,2,5,327
9,1106,518,2,6,327
9,1106,519,2,6,327
9,1106,1873,2,6,327
9,1106,2519,2,6,327
9,1703,60,3,6,327
9,1703,515,3,6,327
9,1703,518,3,6,327
9,1703,519,3,6,327
9,1703,1873,3,6,327
9,1703,2519,3,6,327
9,1710,19,3,6,327
9,1710,60,3,6,327
9,1710,514,3,6,327
9,1710,515,3,6,327
9,1710,518,3,6,327
9,1710,519,3,6,327
9,1710,1873,3,6,327
9,1710,2517,3,6,327
9,1710,2519,3,6,327
9,1710,2676,3,6,327
9,2242,19,3,6,327
9,2242,60,3,6,327
9,2242,514,3,6,327
9,2242,515,3,6,327
9,2242,518,3,6,327
9,2242,519,3,6,327
9,2242,1873,3,6,327
9,2242,2517,3,6,327
9,2242,2519,3,6,327
9,2242,2676,3,6,327
9,9178,60,3,6,327
9,9178,514,3,6,327
9,9178,515,3,6,327
9,9178,518,3,6,327
9,9178,519,3,6,327
9,9178,1873,3,6,327
9,9178,2517,3,6,327
9,9178,2519,3,6,327
10,41,506,3,6,388
10,41,507,3,6,388
10,41,509,3,6,388
10,41,2670,3,6,388
10,906,506,3,6,388
10,906,507,3,6,388
10,906,509,3,6,388
10,906,2670,3,6,388
10,1703,506,3,6,388
10,1703,507,3,6,388
10,1703,509,3,6,388
10,1703,2670,3,6,388
10,1710,19,3,6,388
10,1710,504,3,6,388
10,1710,506,3,6,388
10,1710,507,3,6,388
10,1710,509,3,6,388
10,1710,2670,3,6,388
10,2242,19,3,6,388
10,2242,504,3,6,388
10,2242,506,3,6,388
10,2242,507,3,6,388
10,2242,509,3,6,388
10,2242,2670,3,6,388
10,9178,19,3,6,388
10,9178,506,3,6,388
10,9178,507,3,6,388
10,9178,509,3,6,388
10,9178,2670,3,6,388
11,444,541,4,7,353
11,444,1237,4,8,353
11,444,1669,4,7,353
11,504,1669,4,7,353
11,1160,1669,4,7,353
11,2831,541,4,7,353
11,2831,1237,4,8,353
11,2831,1669,4,7,353
11,8371,541,4,7,353
11,8371,1237,4,8,353
11,8371,1669,4,7,353
13,808,41,4,6,281
13,808,1703,4,6,281
13,808,1710,4,6,281
13,808,2242,4,6,281
13,809,41,4,6,281
13,809,1710,4,6,281
13,809,2242,4,6,281
13,1594,1703,4,6,281
13,1594,1710,4,6,281
13,1594,2242,4,6,281
13,1594,9178,4,6,281
13,2353,41,3,6,281
13,2353,72,3,6,281
13,2353,727,3,6,281
13,2353,906,3,5,281
13,2353,1104,3,6,281
13,2353,1703,3,6,281
13,2353,1710,3,6,281
13,2353,2242,3,6,281
13,2353,2663,3,5,281
13,2353,3211,3,5,281
13,2353,7615,3,5,281
13,2353,9178,3,6,281
13,2610,41,4,6,281
13,2610,727,4,7,281
13,2610,906,4,6,281
13,2610,2242,4,6,281
13,2610,2663,4,6,281
13,3273,906,4,6,281
16,41,769,4,7,359
16,41,2185,4,7,359
16,906,625,4,7,359
16,906,769,4,7,359
16,906,1847,4,7,359
16,906,2185,4,7,359
16,1703,769,4,7,359
16,1710,769,4,7,359
16,1710,2185,4,7,359
16,2242,625,4,7,359
16,2242,769,4,7,359
16,2242,1847,4,7,359
16,2242,2185,4,7,359
18,41,769,5,8,292
18,906,769,5,8,292
18,906,1779,5,8,292
18,906,2185,5,8,292
18,2242,769,5,8,292
18,2242,1779,5,8,292
18,2242,2185,5,8,292
21,808,41,6,8,256
21,1594,1710,6,8,256
21,1594,2242,6,8,256
21,2353,41,5,8,256
21,2353,906,5,7,256
21,2353,1104,5,8,256
21,2353,1703,5,8,256
21,2353,1710,5,8,256
21,2353,2242,5,8,256
21,2353,2663,5,7,256
21,2353,3211,5,7,256
21,2353,7615,5,7,256
21,2610,906,6,8,256
22,1856,2773,6,10,391
23,1160,2773,6,9,325
24,2606,515,6,9,375
24,2606,518,6,9,375
24,2610,515,6,9,375
24,2610,518,6,9,375
24,7475,60,6,9,375
24,7475,515,6,9,375
24,7475,518,6,9,375
24,7475,519,6,9,375
24,7475,1873,6,9,375
25,625,906,6,9,365
25,769,41,6,9,365
25,769,906,6,9,365
25,769,1104,6,9,365
25,769,1703,6,9,365
25,769,1710,6,9,365
25,769,2242,6,9,365
25,769,2319,6,9,365
25,769,2663,6,9,365
25,769,3211,6,9,365
25,769,9178,6,9,365
25,1779,906,6,9,365
25,1847,41,6,9,365
25,1847,906,6,9,365
25,1847,1710,6,9,365
25,1847,2242,6,9,365
25,1847,2319,6,10,365
25,1847,2663,6,9,365
25,2185,41,6,9,365
25,2185,906,6,9,365
25,2185,1104,6,9,365
25,2185,1703,6,9,365
25,2185,1710,6,9,365
25,2185,2242,6,9,365
25,2185,2319,6,10,365
25,2185,2663,6,9,365
25,2185,3211,6,9,365
25,2185,9178,6,9,365
26,1710,19,6,9,295
26,2242,19,6,9,295
26,7475,19,6,9,295
26,7475,506,6,9,295
26,7475,507,6,9,295
26,7475,509,6,9,295
26,7475,2670,6,9,295
27,444,1627,7,10,347
27,1160,1480,7,10,347
27,1160,1627,7,10,347
27,1160,10152,7,10,347
27,2831,1480,7,10,347
27,2831,1627,7,10,347
27,2848,1480,7,9,347
27,2869,1480,7,10,347
27,8371,1480,7,10,347
27,8371,1627,7,10,347
28,808,41,7,9,272
28,808,906,7,9,272
28,808,1104,7,9,272
28,808,1703,7,9,272
28,808,1710,7,9,272
28,808,2242,7,9,272
28,808,9178,7,9,272
28,809,41,7,9,272
28,809,906,7,9,272
28,809,1104,7,9,272
28,809,1703,7,9,272
28,809,1710,7,9,272
28,809,2242,7,9,272
28,1420,1710,7,9,272
28,1420,2242,7,9,272
28,1594,41,7,9,272
28,1594,1703,7,9,272
28,1594,1710,7,9,272
28,1594,2242,7,9,272
28,1594,9178,7,9,272
28,2327,906,7,9,272
28,2869,906,7,9,272
30,1160,262,6,10,472
30,2831,262,7,11,472
30,8371,262,7,11,472
31,1160,262,6,10,472
31,2831,262,7,11,472
31,8371,262,7,11,472
35,625,1669,7,10,288
35,769,1669,7,10,288
35,1779,1669,7,10,288
35,1847,1669,7,10,288
35,2185,1669,7,10,288
35,10152,1669,7,10,288
37,1710,19,7,10,256
37,1710,514,7,10,256
37,1710,2517,7,10,256
37,2242,19,7,10,256
37,2242,514,7,10,256
37,2242,2517,7,10,256
37,9178,514,7,10,256
37,9178,2517,7,10,256
39,41,1669,8,12,437
39,906,1669,8,12,437
39,1160,1669,8,11,437
39,1420,1669,8,12,437
39,1594,1669,8,12,437
39,1710,1669,8,12,437
39,2242,541,8,12,437
39,2242,1669,8,12,437
39,7615,1669,8,12,437
39,9178,541,8,11,437
39,9178,1669,8,12,437
40,41,1669,8,12,493
40,809,1669,8,12,493
40,906,1669,8,12,493
40,1104,1669,8,12,493
40,1136,1669,8,13,493
40,1420,1669,8,12,493
40,1594,1669,8,12,493
40,1703,1669,8,12,493
40,1710,541,8,12,493
40,1710,1669,8,12,493
40,2242,541,8,12,493
40,2242,1669,8,12,493
40,2900,1669,8,13,493
40,3211,1669,8,12,493
40,7475,1669,8,12,493
40,7615,1669,8,12,493
40,9178,541,8,11,493
40,9178,1669,8,12,493
41,41,1669,8,12,493
41,809,1669,8,12,493
41,906,1669,8,12,493
41,1104,1669,8,12,493
41,1136,1669,8,13,493
41,1420,1669,8,12,493
41,1594,1669,8,12,493
