req,origin_station,destination_station,start_driving_time,arriving_time,Rev
1,1136,2327,2,4,225
1,1710,808,2,4,225
1,2242,301,2,4,225
1,2242,808,2,4,225
1,2242,809,2,4,225
1,2242,1594,2,4,225
1,2606,3273,2,4,225
1,2900,2327,2,4,225
1,7475,301,2,4,225
1,7475,808,2,4,225
1,7475,809,2,4,225
1,7475,906,2,4,225
1,7475,1160,2,5,225
1,7475,1594,2,4,225
1,7475,1856,2,4,225
1,7475,2327,2,4,225
1,7475,2869,2,4,225
4,2606,506,2,5,315
4,2606,2670,2,5,315
4,2610,506,2,4,315
4,2610,2670,2,4,315
4,7475,506,2,5,315
4,7475,507,2,5,315
4,7475,509,2,5,315
4,7475,2670,2,5,315
6,41,7475,3,5,256
6,301,1710,3,5,256
6,301,2242,3,5,256
6,301,7475,3,5,256
6,808,41,3,5,256
6,808,906,3,5,256
6,808,1104,3,5,256
6,808,1136,3,5,256
6,808,1703,3,5,256
6,808,1710,3,5,256
6,808,2242,3,5,256
6,808,2327,3,5,256
6,808,2663,3,5,256
6,808,2900,3,5,256
6,808,3211,3,5,256
6,808,7475,3,5,256
6,808,9178,3,5,256
6,809,41,3,5,256
6,809,906,3,5,256
6,809,1104,3,5,256
6,809,1136,3,5,256
6,809,1703,3,5,256
6,809,1710,3,5,256
6,809,2242,3,5,256
6,809,2327,3,5,256
6,809,2663,3,5,256
6,809,2900,3,5,256
6,809,3211,3,5,256
6,809,7475,3,5,256
6,809,9178,3,5,256
6,906,2663,3,5,256
6,906,7475,3,5,256
6,1160,41,3,5,256
6,1160,1703,3,5,256
6,1160,1710,3,5,256
6,1160,2242,3,5,256
6,1160,2606,3,5,256
6,1160,2610,3,5,256
6,1160,7475,3,6,256
6,1160,9178,3,5,256
6,1420,1703,3,5,256
6,1420,1710,3,5,256
6,1420,2242,3,5,256
6,1420,7475,3,5,256
6,1420,9178,3,5,256
6,1594,41,3,5,256
6,1594,906,3,5,256
6,1594,1104,3,5,256
6,1594,1703,3,5,256
6,1594,1710,3,5,256
6,1594,2242,3,5,256
6,1594,2327,3,5,256
6,1594,2663,3,5,256
6,1594,7475,3,5,256
6,1594,9178,3,5,256
6,1856,7475,3,5,256
6,2242,7475,3,5,256
6,2327,41,3,5,256
6,2327,906,3,5,256
6,2327,1136,3,5,256
6,2327,1888,3,5,256
6,2327,2242,3,5,256
6,2327,2663,3,5,256
6,2327,2900,3,5,256
6,2327,3032,3,5,256
6,2327,3211,3,5,256
6,2327,7475,3,5,256
6,2610,2606,3,5,256
6,2869,41,3,5,256
6,2869,906,3,5,256
6,2869,1136,3,5,256
6,2869,1710,3,5,256
6,2869,1888,3,5,256
6,2869,2242,3,5,256
6,2869,2327,3,5,256
6,2869,2606,3,5,256
6,2869,2610,3,5,256
6,2869,2663,3,5,256
6,2869,2900,3,5,256
6,2869,3211,3,5,256
6,2869,7475,3,5,256
6,3273,2606,3,5,256
6,3273,2610,3,5,256
6,3273,7475,3,5,256
7,2869,7475,4,6,258
10,41,625,5,8,318
10,41,769,5,8,318
10,41,1779,5,8,318
10,41,1847,5,8,318
10,41,2185,5,8,318
10,906,374,5,8,318
10,906,625,5,8,318
10,906,769,5,8,318
10,906,1779,5,8,318
