req,origin_station,destination_station,start_driving_time,arriving_time,Rev
1,19,444,2,4,271
1,19,1160,2,4,271
1,19,1594,2,5,271
1,19,2831,2,4,271
1,19,8371,2,4,271
1,60,301,2,5,271
1,60,444,2,4,271
1,60,808,2,5,271
1,60,809,2,5,271
1,60,1160,2,4,271
1,60,1420,2,5,271
1,60,1594,2,5,271
1,60,2831,2,4,271
1,60,2848,2,4,271
1,60,2869,2,5,271
1,60,8371,2,4,271
1,504,1160,2,4,271
1,504,2831,2,4,271
1,504,8371,2,4,271
1,506,1160,2,4,271
1,506,2831,2,4,271
1,506,8371,2,4,271
1,507,1160,2,4,271
1,507,2831,2,4,271
1,507,8371,2,4,271
1,509,1160,2,4,271
1,509,2831,2,4,271
1,509,8371,2,4,271
1,514,444,2,4,271
1,514,808,2,5,271
1,514,809,2,5,271
1,514,1160,2,4,271
1,514,1594,2,5,271
1,514,2831,2,4,271
1,514,2869,2,5,271
1,514,8371,2,4,271
1,515,301,2,5,271
1,515,444,2,4,271
1,515,808,2,5,271
1,515,809,2,5,271
1,515,1160,2,4,271
1,515,1420,2,5,271
1,515,1594,2,5,271
1,515,2831,2,4,271
1,515,2848,2,4,271
1,515,2869,2,5,271
1,515,8371,2,4,271
1,518,301,2,5,271
1,518,444,2,4,271
1,518,808,2,5,271
1,518,809,2,5,271
1,518,1160,2,4,271
1,518,1420,2,5,271
1,518,1594,2,5,271
1,518,2831,2,4,271
1,518,2848,2,4,271
1,518,2869,2,5,271
1,518,8371,2,4,271
1,519,301,2,5,271
1,519,444,2,4,271
1,519,808,2,5,271
1,519,809,2,5,271
1,519,1160,2,4,271
1,519,1420,2,5,271
1,519,1594,2,5,271
1,519,2831,2,4,271
1,519,2848,2,4,271
1,519,2869,2,5,271
1,519,8371,2,4,271
1,524,444,2,4,271
1,524,1160,2,4,271
1,524,1594,2,5,271
1,524,2831,2,4,271
1,524,8371,2,4,271
1,526,444,2,4,271
1,526,1160,2,5,271
1,526,1594,2,5,271
1,526,2831,2,4,271
1,526,8371,2,4,271
1,527,444,2,4,271
1,527,1160,2,5,271
1,527,2831,2,4,271
1,527,8371,2,4,271
1,1873,301,2,5,271
1,1873,444,2,4,271
1,1873,808,2,5,271
1,1873,809,2,5,271
1,1873,1160,2,4,271
1,1873,1420,2,5,271
1,1873,1594,2,5,271
1,1873,2327,2,5,271
1,1873,2831,2,4,271
1,1873,2848,2,4,271
1,1873,2869,2,5,271
1,1873,8371,2,4,271
1,2517,444,2,4,271
1,2517,808,2,5,271
1,2517,809,2,5,271
1,2517,1160,2,4,271
1,2517,1594,2,5,271
1,2517,2831,2,4,271
1,2517,2869,2,5,271
1,2517,8371,2,4,271
1,2519,301,2,5,271
1,2519,444,2,4,271
1,2519,808,2,5,271
1,2519,809,2,5,271
1,2519,1160,2,4,271
1,2519,1420,2,5,271
1,2519,1594,2,5,271
1,2519,2831,2,4,271
1,2519,2848,2,4,271
1,2519,2869,2,5,271
1,2519,8371,2,4,271
1,2523,444,2,4,271
1,2523,1160,2,4,271
1,2523,1594,2,5,271
1,2523,2831,2,4,271
1,2523,8371,2,4,271
1,2670,1160,2,4,271
1,2670,2831,2,4,271
1,2670,8371,2,4,271
1,2676,444,2,4,271
1,2676,808,2,5,271
1,2676,809,2,5,271
1,2676,1160,2,4,271
1,2676,1594,2,5,271
1,2676,2831,2,4,271
1,2676,2848,2,4,271
1,2676,2869,2,5,271
1,2676,8371,2,4,271
1,2683,1160,2,5,271
1,2683,2831,2,5,271
1,2683,8371,2,5,271
1,6001,1160,2,5,271
1,6001,2831,2,5,271
1,6001,8371,2,5,271
1,10025,1160,2,5,271
3,1160,651,2,5,372
4,444,1669,3,6,374
4,809,1669,3,7,374
4,1160,541,3,6,374
4,1160,1237,3,7,374
4,1160,1669,3,6,374
4,1594,1669,3,7,374
4,2831,541,3,6,374
4,2831,1237,3,7,374
4,2831,1669,3,6,374
4,2869,1669,3,7,374
4,8371,541,3,6,374
4,8371,1237,3,7,374
4,8371,1669,3,6,374
6,808,41,3,5,236
6,808,1703,3,5,236
6,808,1710,3,5,236
6,808,2242,3,5,236
6,809,41,3,5,236
6,809,1710,3,5,236
6,809,2242,3,5,236
6,1594,1703,3,5,236
6,1594,1710,3,5,236
6,1594,2242,3,5,236
6,1594,9178,3,5,236
6,2327,906,3,5,236
7,41,769,3,6,345
7,41,1847,3,6,345
7,41,2185,3,6,345
7,41,3025,3,6,345
7,906,625,3,6,345
7,906,769,3,6,345
7,906,1847,3,6,345
7,906,2185,3,6,345
7,906,2848,3,6,345
7,906,3025,3,6,345
7,1104,769,3,6,345
7,1104,1847,3,6,345
7,1106,769,3,6,345
7,1136,769,3,6,345
7,1703,769,3,6,345
7,1703,1847,3,6,345
7,1710,769,3,6,345
7,1710,1847,3,6,345
7,1710,2185,3,6,345
7,2242,625,3,6,345
7,2242,769,3,6,345
7,2242,1847,3,6,345
7,2242,2185,3,6,345
7,2242,2848,3,6,345
7,2242,3025,3,6,345
7,2663,769,3,6,345
7,2663,1847,3,6,345
7,2663,2848,3,6,345
7,2663,3025,3,6,345
7,3032,769,3,6,345
7,3032,1847,3,6,345
7,3211,769,3,6,345
7,3211,1847,3,6,345
7,7475,769,3,6,345
7,7475,1847,3,6,345
7,7615,769,3,6,345
7,7615,1847,3,6,345
7,9178,769,3,6,345
7,9178,1847,3,6,345
8,444,1669,3,6,347
8,1160,1669,3,6,347
8,2831,1669,3,6,347
8,8371,1669,3,6,347
10,2606,60,3,6,379
10,2606,515,3,6,379
10,2606,518,3,6,379
10,2606,519,3,6,379
10,2606,526,3,6,379
10,2606,527,3,6,379
10,2606,1873,3,6,379
10,2606,2519,3,6,379
10,2606,2523,3,6,379
10,2606,2683,3,6,379
10,2610,60,3,6,379
10,2610,515,3,6,379
10,2610,518,3,6,379
10,2610,519,3,6,379
10,2610,526,3,6,379
10,2610,527,3,6,379
10,2610,1873,3,6,379
10,2610,2519,3,6,379
10,2610,2523,3,6,379
10,2610,2683,3,6,379
10,7475,60,3,6,379
10,7475,515,3,6,379
10,7475,518,3,6,379
10,7475,519,3,6,379
10,7475,526,3,7,379
10,7475,527,3,7,379
10,7475,1873,3,6,379
10,7475,2519,3,6,379
10,7475,2523,3,7,379
10,7475,2683,3,7,379
10,7475,6001,3,7,379
12,41,769,5,8,385
12,906,769,5,8,385
12,906,2185,5,8,385
12,1710,769,5,8,385
12,2242,769,5,8,385
12,2242,1847,5,8,385
12,2242,2185,5,8,385
13,2606,374,5,7,307
13,2606,625,5,7,307
13,2606,769,5,7,307
13,2606,770,5,7,307
13,2606,1779,5,8,307
13,2606,1847,5,7,307
13,2606,2185,5,7,307
13,2606,2848,5,7,307
13,2606,3025,5,7,307
13,2610,374,5,7,307
13,2610,625,5,7,307
13,2610,769,5,7,307
13,2610,770,5,7,307
13,2610,1779,5,7,307
13,2610,1847,5,7,307
13,2610,2185,5,7,307
13,2610,2848,5,7,307
13,2610,3025,5,7,307
13,7475,625,5,8,307
13,7475,769,5,8,307
13,7475,1847,5,8,307
13,7475,2185,5,8,307
14,1160,1669,6,9,407
14,2831,1669,6,9,407
14,8371,1669,6,9,407
16,541,2242,7,11,443
16,1237,2242,7,11,443
16,1669,41,7,11,443
16,1669,808,7,11,443
16,1669,809,7,11,443
16,1669,906,7,11,443
16,1669,1160,7,10,443
16,1669,1420,7,11,443
16,1669,1594,7,11,443
16,1669,1703,7,11,443
16,1669,1710,7,11,443
16,1669,2242,7,11,443
16,1669,3211,7,11,443
16,1669,9178,7,11,443
17,41,769,7,10,316
17,41,1847,7,10,316
17,41,2185,7,10,316
17,906,625,7,10,316
17,906,769,7,10,316
17,906,1847,7,10,316
17,906,2185,7,10,316
17,1104,769,7,10,316
17,1136,374,7,10,316
17,1136,625,7,10,316
17,1136,769,7,10,316
17,1136,1779,7,10,316
17,1136,1847,7,10,316
17,1136,2185,7,10,316
17,1136,2848,7,10,316
17,1136,3025,7,10,316
17,1703,769,7,10,316
17,1703,2185,7,10,316
17,1710,769,7,10,316
17,1710,1847,7,10,316
17,1710,2185,7,10,316
17,2242,625,7,10,316
17,2242,769,7,10,316
17,2242,1847,7,10,316
17,2242,2185,7,10,316
17,2663,769,7,10,316
17,2663,2185,7,10,316
17,2900,625,7,10,316
17,2900,769,7,10,316
17,2900,1847,7,10,316
17,2900,2185,7,10,316
17,3211,769,7,10,316
17,7475,374,7,10,316
17,7475,625,7,10,316
17,7475,769,7,10,316
17,7475,1779,7,10,316
17,7475,1847,7,10,316
17,7475,2185,7,10,316
17,7475,2848,7,10,316
17,7475,3025,7,10,316
17,7615,769,7,10,316
21,541,2242,7,11,530
21,541,7615,7,11,530
21,541,9178,7,11,530
21,541,10453,7,11,530
21,1237,41,7,12,530
21,1237,2242,7,11,530
21,1237,7615,7,12,530
21,1237,9178,7,11,530
21,1237,10453,7,12,530
21,1669,41,7,11,530
21,1669,906,7,11,530
21,1669,1420,7,11,530
21,1669,1703,7,11,530
21,1669,1710,7,11,530
21,1669,2242,7,11,530
21,1669,2391,7,11,530
21,1669,2663,7,11,530
21,1669,3211,7,11,530
21,1669,7615,7,11,530
21,1669,9178,7,11,530
21,1669,10453,7,11,530
30,19,608,9,13,411
31,1160,1669,8,11,306
31,2831,1669,9,12,306
31,8371,1669,9,12,306
34,444,1669,9,12,335
34,1160,1669,9,12,335
34,2831,1669,9,12,335
34,8371,1669,9,12,335
35,301,1669,10,14,412
35,444,1669,10,13,412
35,808,1669,10,14,412
35,809,1669,10,14,412
35,1160,541,10,13,412
35,1160,1237,10,14,412
35,1160,1669,10,13,412
35,1594,1669,10,14,412
35,2327,1669,10,14,412
35,2831,541,10,13,412
35,2831,1237,10,14,412
35,2831,1669,10,13,412
35,2848,1669,10,13,412
35,2869,541,10,13,412
35,2869,1237,10,14,412
35,2869,1669,10,14,412
35,3273,1669,10,14,412
35,8371,541,10,13,412
35,8371,1237,10,14,412
35,8371,1669,10,13,412
36,41,1480,10,14,445
36,41,1627,10,14,445
36,906,1480,10,13,445
36,906,1627,10,14,445
36,1703,1627,10,14,445
36,1710,1480,10,14,445
36,1710,1627,10,14,445
36,2242,1480,10,13,445
36,2242,1627,10,14,445
36,2242,10152,10,13,445
36,9178,1627,10,14,445
37,1160,1669,10,13,411
37,2831,1669,10,13,411
37,8371,1669,10,13,411
38,769,41,10,13,374
38,769,906,10,13,374
38,769,1104,10,13,374
38,769,1703,10,13,374
38,769,1710,10,13,374
38,769,2242,10,13,374
38,769,2663,10,13,374
38,769,3211,10,13,374
38,769,7615,10,13,374
38,769,9178,10,13,374
38,770,41,10,13,374
38,770,906,10,13,374
38,770,1104,10,13,374
38,770,1710,10,13,374
38,770,2242,10,13,374
38,770,2663,10,13,374
38,770,3211,10,13,374
38,1847,41,10,13,374
38,1847,906,10,13,374
38,1847,1104,10,13,374
38,1847,1703,10,13,374
38,1847,1710,10,13,374
38,1847,2242,10,13,374
38,1847,2663,10,13,374
38,1847,3211,10,13,374
38,1847,7615,10,13,374
38,1847,9178,10,13,374
38,2185,906,10,13,374
38,2848,906,10,13,374
38,3025,41,10,13,374
38,3025,906,10,13,374
38,3025,1710,10,13,374
38,3025,2242,10,13,374
38,3025,2663,10,13,374
39,19,2242,11,14,315
39,514,41,11,14,315
39,514,2242,11,14,315
39,514,2663,11,14,315
39,514,9178,11,14,315
39,2517,41,11,14,315
39,2517,2242,11,14,315
39,2517,2663,11,14,315
39,2517,9178,11,14,315
40,41,625,11,14,324
40,41,769,11,14,324
40,41,1779,11,14,324
40,41,1847,11,14,324
40,41,2185,11,14,324
40,41,2848,11,14,324
40,41,3025,11,14,324
40,808,769,11,14,324
40,809,769,11,14,324
40,906,374,11,14,324
40,906,625,11,14,324
40,906,769,11,14,324
40,906,1779,11,14,324
40,906,1847,11,14,324
40,906,2185,11,14,324
40,906,2848,11,14,324
40,906,3025,11,14,324
40,1104,625,11,15,324
40,1104,769,11,14,324
40,1104,1779,11,15,324
40,1104,1847,11,14,324
40,1104,2185,11,14,324
40,1106,769,11,14,324
40,1106,2185,11,14,324
40,1136,769,11,14,324
40,1136,2185,11,14,324
40,1703,625,11,14,324
40,1703,769,11,14,324
40,1703,1779,11,14,324
40,1703,1847,11,14,324
40,1703,2185,11,14,324
40,1710,625,11,14,324
40,1710,769,11,14,324
