req,origin_station,destination_station,start_driving_time,arriving_time,Rev
1,1710,518,2,5,361
1,1710,526,2,5,361
1,1710,527,2,5,361
1,1710,2523,2,5,361
1,1710,2683,2,5,361
1,2242,526,2,5,361
1,2242,2523,2,5,361
2,301,1710,2,4,232
2,301,2242,2,4,232
2,808,41,2,4,232
2,808,906,2,4,232
2,808,1104,2,4,232
2,808,1703,2,4,232
2,808,1710,2,4,232
2,808,2242,2,4,232
2,808,9178,2,4,232
2,809,41,2,4,232
2,809,906,2,4,232
2,809,1104,2,4,232
2,809,1703,2,4,232
2,809,1710,2,4,232
2,809,2242,2,4,232
2,809,9178,2,4,232
2,1420,1703,2,4,232
2,1420,1710,2,4,232
2,1420,2242,2,4,232
2,1420,9178,2,4,232
2,1594,41,2,4,232
2,1594,1703,2,4,232
2,1594,1710,2,4,232
2,1594,2242,2,4,232
2,1594,9178,2,4,232
2,2327,41,2,4,232
2,2327,906,2,4,232
2,2869,41,2,4,232
2,2869,906,2,4,232
2,2869,1710,2,4,232
2,2869,2242,2,4,232
3,1710,506,3,6,285
3,1710,507,3,6,285
3,1710,509,3,6,285
3,1710,2670,3,6,285
3,2242,506,3,6,285
3,2242,507,3,6,285
3,2242,509,3,6,285
3,2242,2670,3,6,285
3,9178,506,3,6,285
3,9178,507,3,6,285
3,9178,509,3,6,285
3,9178,2670,3,6,285
4,374,2606,3,5,292
4,374,2610,3,5,292
4,625,2606,3,6,292
4,625,2610,3,5,292
4,625,7475,3,6,292
4,769,2606,3,5,292
4,769,2610,3,5,292
4,769,7475,3,6,292
4,1779,2610,3,5,292
4,1847,2606,3,5,292
4,1847,2610,3,5,292
4,1847,7475,3,6,292
4,2185,2606,3,5,292
4,2185,2610,3,5,292
4,2185,7475,3,6,292
4,2848,2606,3,5,292
4,2848,2610,3,5,292
4,3025,2606,3,5,292
4,3025,2610,3,5,292
5,444,1669,4,7,349
5,1160,1669,4,7,349
5,2831,1669,4,7,349
5,8371,1669,4,7,349
6,769,2606,4,6,326
6,769,2610,4,6,326
6,1847,2610,4,6,326
6,2185,2606,4,6,326
6,2185,2610,4,6,326
7,808,41,4,6,281
7,808,1703,4,6,281
7,808,1710,4,6,281
7,808,2242,4,6,281
7,809,41,4,6,281
7,809,1710,4,6,281
7,809,2242,4,6,281
7,1594,1703,4,6,281
7,1594,1710,4,6,281
7,1594,2242,4,6,281
7,1594,9178,4,6,281
7,2353,41,3,6,281
7,2353,72,3,6,281
7,2353,727,3,6,281
7,2353,906,3,5,281
7,2353,1104,3,6,281
7,2353,1703,3,6,281
7,2353,1710,3,6,281
7,2353,2242,3,6,281
7,2353,2663,3,5,281
7,2353,3211,3,5,281
7,2353,7615,3,5,281
7,2353,9178,3,6,281
7,2610,41,4,6,281
7,2610,727,4,7,281
7,2610,906,4,6,281
7,2610,2242,4,6,281
7,2610,2663,4,6,281
7,3273,906,4,6,281
11,41,1480,5,9,478
11,41,1627,5,9,478
11,41,2773,5,9,478
11,301,2773,5,9,478
11,808,2773,5,9,478
11,809,2773,5,9,478
11,906,1480,5,8,478
11,906,1627,5,9,478
11,906,2773,5,9,478
11,1104,2773,5,9,478
11,1106,2773,5,9,478
11,1420,2773,5,9,478
11,1594,2773,5,9,478
11,1684,2773,5,9,478
11,1703,1627,5,9,478
11,1703,2773,5,9,478
11,1710,1480,5,9,478
11,1710,1627,5,9,478
11,1710,2773,5,9,478
11,2242,651,5,9,478
11,2242,1480,5,8,478
11,2242,1627,5,9,478
11,2242,2773,5,9,478
11,2327,2773,5,9,478
11,2663,2773,5,9,478
11,2869,2773,5,8,478
11,3211,2773,5,9,478
11,7615,2773,5,9,478
11,9178,1627,5,9,478
11,9178,2773,5,9,478
11,10453,2773,5,9,478
13,2606,19,5,8,309
13,2610,19,5,8,309
13,7475,19,5,8,309
13,7475,506,5,8,309
13,7475,2670,5,8,309
16,1710,518,5,8,345
16,2606,60,5,8,345
16,2606,515,5,8,345
16,2606,518,5,8,345
16,2606,519,5,8,345
16,2606,1873,5,8,345
16,2606,2519,5,8,345
16,2610,60,5,8,345
16,2610,515,5,8,345
16,2610,518,5,8,345
16,2610,519,5,8,345
16,2610,1873,5,8,345
16,2610,2519,5,8,345
16,7475,60,5,8,345
16,7475,515,5,8,345
16,7475,518,5,8,345
16,7475,519,5,8,345
16,7475,1873,5,8,345
16,7475,2519,5,8,345
16,7475,2676,5,8,345
18,625,41,6,9,372
18,625,727,6,10,372
18,625,906,6,9,372
18,625,1710,6,9,372
18,625,2242,6,9,372
18,625,2663,6,9,372
18,769,41,6,9,372
18,769,72,6,10,372
18,769,727,6,10,372
18,769,906,6,9,372
18,769,1104,6,9,372
18,769,1703,6,9,372
18,769,1710,6,9,372
18,769,2242,6,9,372
18,769,2663,6,9,372
18,769,3211,6,9,372
18,769,9178,6,9,372
18,1779,906,6,9,372
18,1847,41,6,9,372
18,1847,72,6,10,372
18,1847,727,6,10,372
18,1847,906,6,9,372
18,1847,1104,6,9,372
18,1847,1703,6,9,372
18,1847,1710,6,9,372
18,1847,2242,6,9,372
18,1847,2663,6,9,372
18,1847,3211,6,9,372
18,1847,9178,6,9,372
18,2185,41,6,9,372
18,2185,72,6,10,372
18,2185,727,6,10,372
18,2185,906,6,9,372
18,2185,1104,6,9,372
18,2185,1703,6,9,372
18,2185,1710,6,9,372
18,2185,2242,6,9,372
18,2185,2663,6,9,372
18,2185,3211,6,9,372
18,2185,9178,6,9,372
19,2242,202,6,9,341
19,2663,202,6,9,341
20,41,1669,6,10,550
20,906,1669,6,10,550
20,1104,1669,6,10,550
20,1136,1669,6,11,550
20,1703,1669,6,10,550
20,1710,1669,6,10,550
20,1888,1669,6,11,550
20,2242,1669,6,10,550
20,2327,1669,6,10,550
20,2606,541,6,9,550
20,2606,1237,6,10,550
20,2606,1669,6,10,550
20,2610,541,6,9,550
20,2610,1237,6,10,550
20,2610,1669,6,10,550
20,2663,1669,6,10,550
20,2900,1669,6,11,550
20,3032,1669,6,10,550
20,3211,1669,6,10,550
20,7475,541,6,10,550
20,7475,1237,6,11,550
20,7475,1669,6,10,550
20,9178,1669,6,10,550
21,2606,515,6,9,375
21,2606,518,6,9,375
21,2610,515,6,9,375
21,2610,518,6,9,375
21,7475,60,6,9,375
21,7475,515,6,9,375
21,7475,518,6,9,375
21,7475,519,6,9,375
21,7475,1873,6,9,375
22,906,526,6,9,368
22,1710,60,6,9,368
22,1710,515,6,9,368
22,1710,518,6,9,368
22,1710,519,6,9,368
22,1710,526,6,9,368
22,1710,527,6,9,368
22,1710,541,6,10,368
22,1710,1873,6,9,368
22,1710,2519,6,9,368
22,1710,2523,6,9,368
22,1710,2683,6,9,368
22,1710,6001,6,9,368
22,2242,60,6,9,368
22,2242,515,6,9,368
22,2242,518,6,9,368
22,2242,519,6,9,368
22,2242,526,6,9,368
22,2242,527,6,9,368
22,2242,541,6,10,368
22,2242,1873,6,9,368
22,2242,2519,6,9,368
22,2242,2523,6,9,368
22,2242,2683,6,9,368
22,2242,6001,6,9,368
22,9178,60,6,9,368
22,9178,515,6,9,368
22,9178,518,6,9,368
22,9178,526,6,9,368
22,9178,527,6,9,368
22,9178,541,6,9,368
22,9178,2523,6,9,368
24,2606,374,7,9,282
24,2606,625,7,9,282
24,2606,769,7,9,282
24,2606,1847,7,9,282
24,2606,2185,7,9,282
24,2610,374,7,9,282
24,2610,625,7,9,282
24,2610,769,7,9,282
24,2610,1847,7,9,282
24,2610,2185,7,9,282
24,2610,2848,7,9,282
24,2610,3025,7,9,282
24,7475,769,7,10,282
24,7475,2185,7,10,282
26,506,1710,7,10,351
26,506,2242,7,10,351
26,506,7475,7,10,351
26,507,1710,7,10,351
26,507,2242,7,10,351
26,507,7475,7,10,351
26,509,1710,7,10,351
26,509,2242,7,10,351
26,509,7475,7,10,351
26,2670,1710,7,10,351
26,2670,2242,7,10,351
26,2670,7475,7,10,351
27,41,60,7,10,277
27,41,515,7,10,277
27,906,60,7,10,277
27,906,515,7,10,277
27,1703,60,7,10,277
27,1703,515,7,10,277
27,1710,60,7,10,277
27,1710,514,7,10,277
27,1710,515,7,10,277
27,1710,518,7,10,277
27,1710,519,7,10,277
27,1710,1873,7,10,277
27,1710,2517,7,10,277
27,1710,2519,7,10,277
27,2242,60,7,10,277
27,2242,515,7,10,277
27,2242,518,7,10,277
27,2242,519,7,10,277
27,2242,1873,7,10,277
27,2242,2519,7,10,277
27,9178,60,7,10,277
27,9178,515,7,10,277
27,9178,518,7,10,277
29,2610,1480,8,11,426
30,906,769,8,11,316
30,2242,769,8,11,316
31,60,1710,8,11,299
31,60,2242,8,11,299
31,60,9178,8,11,299
31,515,1710,8,11,299
31,515,2242,8,11,299
31,515,9178,8,11,299
31,518,1710,8,11,299
31,518,2242,8,11,299
31,518,9178,8,11,299
31,519,1710,8,11,299
31,519,2242,8,11,299
31,1873,41,8,11,299
31,1873,1703,8,11,299
31,1873,1710,8,11,299
31,1873,2242,8,11,299
31,1873,9178,8,11,299
31,2519,1710,8,11,299
31,2519,2242,8,11,299
31,2519,9178,8,11,299
33,19,608,9,13,411
34,906,809,9,11,312
34,1710,808,9,11,312
34,1710,1594,9,11,312
34,2242,808,9,11,312
34,2242,809,9,11,312
34,2242,1594,9,11,312
35,1710,60,9,12,292
35,1710,515,9,12,292
35,1710,518,9,12,292
35,1710,519,9,12,292
35,1710,1873,9,12,292
35,1710,2676,9,12,292
35,2242,60,9,12,292
35,2242,515,9,12,292
35,2242,518,9,12,292
35,2242,519,9,12,292
35,2242,1873,9,12,292
35,2242,2676,9,12,292
35,9178,518,9,12,292
36,1160,60,9,11,335
36,1160,515,9,11,335
36,1160,518,9,11,335
36,1160,519,9,11,335
36,1160,524,9,12,335
36,1160,526,9,12,335
36,1160,527,9,12,335
36,1160,1873,9,11,335
36,1160,2519,9,11,335
36,1160,2523,9,12,335
36,1160,2676,9,11,335
36,1160,2683,9,12,335
36,1160,6001,9,12,335
36,2327,60,9,12,335
36,2327,515,9,12,335
36,2327,518,9,12,335
36,2327,519,9,12,335
36,2327,526,9,12,335
36,2327,527,9,12,335
36,2327,1873,9,12,335
36,2327,2519,9,12,335
36,2327,2523,9,12,335
36,2327,2683,9,12,335
36,3032,526,9,12,335
36,3032,527,9,12,335
36,3032,2523,9,12,335
37,2606,374,10,12,292
37,2606,769,10,12,292
37,2606,2185,10,12,292
37,2610,374,10,12,292
37,2610,625,10,12,292
37,2610,769,10,12,292
37,2610,1847,10,12,292
37,2610,2185,10,12,292
37,7475,374,10,13,292
38,301,541,10,13,470
38,301,1237,10,14,470
38,301,1669,10,14,470
38,444,541,10,13,470
38,444,1237,10,14,470
38,444,1669,10,13,470
38,808,541,10,13,470
38,808,1237,10,14,470
38,808,1669,10,14,470
38,809,541,10,13,470
38,809,1237,10,14,470
38,809,1669,10,14,470
38,1160,541,10,13,470
38,1160,1237,10,14,470
38,1160,1669,10,13,470
38,1420,1669,10,14,470
38,1594,541,10,13,470
38,1594,1237,10,14,470
38,1594,1669,10,14,470
38,2242,1669,10,14,470
38,2327,541,10,13,470
38,2327,1237,10,14,470
38,2327,1669,10,14,470
38,2610,1669,10,14,470
38,2831,541,10,13,470
38,2831,1237,10,14,470
38,2831,1669,10,13,470
38,2848,1237,10,14,470
38,2848,1669,10,13,470
38,2869,541,10,13,470
38,2869,1237,10,14,470
38,2869,1669,10,14,470
38,3273,1669,10,14,470
38,8371,541,10,13,470
38,8371,1237,10,14,470
38,8371,1669,10,13,470
38,9178,1669,10,14,470
40,2391,60,9,12,298
40,2391,515,9,12,298
40,2391,518,9,12,298
40,2391,519,9,12,298
40,2391,524,9,12,298
40,2391,1873,9,12,298
40,2391,2519,9,12,298
44,301,7475,11,13,272
44,808,41,11,13,272
44,808,906,11,13,272
44,808,1104,11,13,272
44,808,1136,11,13,272
44,808,1703,11,13,272
44,808,1710,11,13,272
44,808,2242,11,13,272
44,808,2327,11,13,272
44,808,2663,11,13,272
44,808,2900,11,13,272
44,808,3211,11,13,272
44,808,7475,11,13,272
44,808,9178,11,13,272
44,809,41,11,13,272
44,809,906,11,13,272
44,809,1104,11,13,272
